,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,,Unkn,,,26.6336060303543,26.6336060303543,0,NaN,NaN,NaN,0,60,
,A02,SYBR,,Unkn,,,23.3015295213099,23.3015295213099,0,NaN,NaN,NaN,0,60,
,A03,SYBR,,Unkn,,,20.8468345681984,20.8468345681984,0,NaN,NaN,NaN,0,60,
,A04,SYBR,,Unkn,,,31.3896696340489,31.3896696340489,0,NaN,NaN,NaN,0,60,
,A05,SYBR,,Unkn,,,27.597113557157,27.597113557157,0,NaN,NaN,NaN,0,60,
,A06,SYBR,,Unkn,,,28.3294822898154,28.3294822898154,0,NaN,NaN,NaN,0,60,
,A07,SYBR,,Unkn,,,29.096423513438,29.096423513438,0,NaN,NaN,NaN,0,60,
,A08,SYBR,,Unkn,,,28.5344729272877,28.5344729272877,0,NaN,NaN,NaN,0,60,
,A09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,A10,SYBR,,Unkn,,,36.0102791036926,36.0102791036926,0,NaN,NaN,NaN,0,60,
,A11,SYBR,,Unkn,,,34.0304195754156,34.0304195754156,0,NaN,NaN,NaN,0,60,
,A12,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,B01,SYBR,,Unkn,,,27.1025757878616,27.1025757878616,0,NaN,NaN,NaN,0,60,
,B02,SYBR,,Unkn,,,33.0108650499767,33.0108650499767,0,NaN,NaN,NaN,0,60,
,B03,SYBR,,Unkn,,,22.4298417791793,22.4298417791793,0,NaN,NaN,NaN,0,60,
,B04,SYBR,,Unkn,,,30.4935392551708,30.4935392551708,0,NaN,NaN,NaN,0,60,
,B05,SYBR,,Unkn,,,37.9440572025624,37.9440572025624,0,NaN,NaN,NaN,0,60,
,B06,SYBR,,Unkn,,,39.1118625334351,39.1118625334351,0,NaN,NaN,NaN,0,60,
,B07,SYBR,,Unkn,,,26.6485545916562,26.6485545916562,0,NaN,NaN,NaN,0,60,
,B08,SYBR,,Unkn,,,34.0233131382294,34.0233131382294,0,NaN,NaN,NaN,0,60,
,B09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,B10,SYBR,,Unkn,,,34.6193720060314,34.6193720060314,0,NaN,NaN,NaN,0,60,
,B11,SYBR,,Unkn,,,26.3763437934242,26.3763437934242,0,NaN,NaN,NaN,0,60,
,B12,SYBR,,Unkn,,,27.7899816947109,27.7899816947109,0,NaN,NaN,NaN,0,60,
,C01,SYBR,,Unkn,,,26.1388532183519,26.1388532183519,0,NaN,NaN,NaN,0,60,
,C02,SYBR,,Unkn,,,22.9544079655085,22.9544079655085,0,NaN,NaN,NaN,0,60,
,C03,SYBR,,Unkn,,,20.2694493290234,20.2694493290234,0,NaN,NaN,NaN,0,60,
,C04,SYBR,,Unkn,,,31.0365224367518,31.0365224367518,0,NaN,NaN,NaN,0,60,
,C05,SYBR,,Unkn,,,27.0894515874229,27.0894515874229,0,NaN,NaN,NaN,0,60,
,C06,SYBR,,Unkn,,,27.7863020777017,27.7863020777017,0,NaN,NaN,NaN,0,60,
,C07,SYBR,,Unkn,,,28.721951087967,28.721951087967,0,NaN,NaN,NaN,0,60,
,C08,SYBR,,Unkn,,,27.6922205415185,27.6922205415185,0,NaN,NaN,NaN,0,60,
,C09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,C10,SYBR,,Unkn,,,35.1708417456859,35.1708417456859,0,NaN,NaN,NaN,0,60,
,C11,SYBR,,Unkn,,,33.3655838522164,33.3655838522164,0,NaN,NaN,NaN,0,60,
,C12,SYBR,,Unkn,,,39.6986048610117,39.6986048610117,0,NaN,NaN,NaN,0,60,
,D01,SYBR,,Unkn,,,26.6720190651618,26.6720190651618,0,NaN,NaN,NaN,0,60,
,D02,SYBR,,Unkn,,,32.4509291816404,32.4509291816404,0,NaN,NaN,NaN,0,60,
,D03,SYBR,,Unkn,,,22.366152092554,22.366152092554,0,NaN,NaN,NaN,0,60,
,D04,SYBR,,Unkn,,,30.1336465759633,30.1336465759633,0,NaN,NaN,NaN,0,60,
,D05,SYBR,,Unkn,,,42.3789644744681,42.3789644744681,0,NaN,NaN,NaN,0,60,
,D06,SYBR,,Unkn,,,37.1325616119163,37.1325616119163,0,NaN,NaN,NaN,0,60,
,D07,SYBR,,Unkn,,,26.3176362489703,26.3176362489703,0,NaN,NaN,NaN,0,60,
,D08,SYBR,,Unkn,,,33.9356875907666,33.9356875907666,0,NaN,NaN,NaN,0,60,
,D09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,D10,SYBR,,Unkn,,,34.4062069917985,34.4062069917985,0,NaN,NaN,NaN,0,60,
,D11,SYBR,,Unkn,,,26.2779422847297,26.2779422847297,0,NaN,NaN,NaN,0,60,
,D12,SYBR,,Unkn,,,28.0309103308676,28.0309103308676,0,NaN,NaN,NaN,0,60,
,E01,SYBR,,Unkn,,,25.3226741152011,25.3226741152011,0,NaN,NaN,NaN,0,60,
,E02,SYBR,,Unkn,,,22.7756787337637,22.7756787337637,0,NaN,NaN,NaN,0,60,
,E03,SYBR,,Unkn,,,20.3551489350271,20.3551489350271,0,NaN,NaN,NaN,0,60,
,E04,SYBR,,Unkn,,,30.7989239689823,30.7989239689823,0,NaN,NaN,NaN,0,60,
,E05,SYBR,,Unkn,,,27.0163236419365,27.0163236419365,0,NaN,NaN,NaN,0,60,
,E06,SYBR,,Unkn,,,28.2695103062904,28.2695103062904,0,NaN,NaN,NaN,0,60,
,E07,SYBR,,Unkn,,,30.2740251487541,30.2740251487541,0,NaN,NaN,NaN,0,60,
,E08,SYBR,,Unkn,,,27.9954505220116,27.9954505220116,0,NaN,NaN,NaN,0,60,
,E09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,E10,SYBR,,Unkn,,,30.0282044746519,30.0282044746519,0,NaN,NaN,NaN,0,60,
,E11,SYBR,,Unkn,,,34.9515278071573,34.9515278071573,0,NaN,NaN,NaN,0,60,
,E12,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,F01,SYBR,,Unkn,,,26.6004667761486,26.6004667761486,0,NaN,NaN,NaN,0,60,
,F02,SYBR,,Unkn,,,32.1399350870491,32.1399350870491,0,NaN,NaN,NaN,0,60,
,F03,SYBR,,Unkn,,,22.1396685418884,22.1396685418884,0,NaN,NaN,NaN,0,60,
,F04,SYBR,,Unkn,,,29.9911072738423,29.9911072738423,0,NaN,NaN,NaN,0,60,
,F05,SYBR,,Unkn,,,34.4489407408774,34.4489407408774,0,NaN,NaN,NaN,0,60,
,F06,SYBR,,Unkn,,,40.278770950246,40.278770950246,0,NaN,NaN,NaN,0,60,
,F07,SYBR,,Unkn,,,26.6732617703208,26.6732617703208,0,NaN,NaN,NaN,0,60,
,F08,SYBR,,Unkn,,,33.5293797573499,33.5293797573499,0,NaN,NaN,NaN,0,60,
,F09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,F10,SYBR,,Unkn,,,35.2758357668789,35.2758357668789,0,NaN,NaN,NaN,0,60,
,F11,SYBR,,Unkn,,,26.2294055412485,26.2294055412485,0,NaN,NaN,NaN,0,60,
,F12,SYBR,,Unkn,,,27.6647305196083,27.6647305196083,0,NaN,NaN,NaN,0,60,
,G01,SYBR,,Unkn,,,25.5984121815866,25.5984121815866,0,NaN,NaN,NaN,0,60,
,G02,SYBR,,Unkn,,,23.1678044740803,23.1678044740803,0,NaN,NaN,NaN,0,60,
,G03,SYBR,,Unkn,,,20.5509475840726,20.5509475840726,0,NaN,NaN,NaN,0,60,
,G04,SYBR,,Unkn,,,30.9226050445876,30.9226050445876,0,NaN,NaN,NaN,0,60,
,G05,SYBR,,Unkn,,,27.2120944090031,27.2120944090031,0,NaN,NaN,NaN,0,60,
,G06,SYBR,,Unkn,,,28.7387674154706,28.7387674154706,0,NaN,NaN,NaN,0,60,
,G07,SYBR,,Unkn,,,30.5557139728995,30.5557139728995,0,NaN,NaN,NaN,0,60,
,G08,SYBR,,Unkn,,,28.1636951081617,28.1636951081617,0,NaN,NaN,NaN,0,60,
,G09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G10,SYBR,,Unkn,,,30.2625833976718,30.2625833976718,0,NaN,NaN,NaN,0,60,
,G11,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G12,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H01,SYBR,,Unkn,,,27.0319368780534,27.0319368780534,0,NaN,NaN,NaN,0,60,
,H02,SYBR,,Unkn,,,32.3826996107846,32.3826996107846,0,NaN,NaN,NaN,0,60,
,H03,SYBR,,Unkn,,,22.4281903044958,22.4281903044958,0,NaN,NaN,NaN,0,60,
,H04,SYBR,,Unkn,,,30.3136322323306,30.3136322323306,0,NaN,NaN,NaN,0,60,
,H05,SYBR,,Unkn,,,34.5600690216948,34.5600690216948,0,NaN,NaN,NaN,0,60,
,H06,SYBR,,Unkn,,,39.5544516531456,39.5544516531456,0,NaN,NaN,NaN,0,60,
,H07,SYBR,,Unkn,,,27.2354173907179,27.2354173907179,0,NaN,NaN,NaN,0,60,
,H08,SYBR,,Unkn,,,33.9363965812594,33.9363965812594,0,NaN,NaN,NaN,0,60,
,H09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H10,SYBR,,Unkn,,,35.1854898962265,35.1854898962265,0,NaN,NaN,NaN,0,60,
,H11,SYBR,,Unkn,,,27.0748641060744,27.0748641060744,0,NaN,NaN,NaN,0,60,
,H12,SYBR,,Unkn,,,27.9798740411596,27.9798740411596,0,NaN,NaN,NaN,0,60,
