,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,,Unkn,,,26.0228852696688,26.0228852696688,0,NaN,NaN,NaN,0,60,
,A02,SYBR,,Unkn,,,22.5383331462843,22.5383331462843,0,NaN,NaN,NaN,0,60,
,A03,SYBR,,Unkn,,,20.8650196429619,20.8650196429619,0,NaN,NaN,NaN,0,60,
,A04,SYBR,,Unkn,,,31.7484222337545,31.7484222337545,0,NaN,NaN,NaN,0,60,
,A05,SYBR,,Unkn,,,27.5609243136441,27.5609243136441,0,NaN,NaN,NaN,0,60,
,A06,SYBR,,Unkn,,,27.8802067881653,27.8802067881653,0,NaN,NaN,NaN,0,60,
,A07,SYBR,,Unkn,,,30.1483256065887,30.1483256065887,0,NaN,NaN,NaN,0,60,
,A08,SYBR,,Unkn,,,28.1051497877901,28.1051497877901,0,NaN,NaN,NaN,0,60,
,A09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,A10,SYBR,,Unkn,,,31.3666329828308,31.3666329828308,0,NaN,NaN,NaN,0,60,
,A11,SYBR,,Unkn,,,35.717241086892,35.717241086892,0,NaN,NaN,NaN,0,60,
,A12,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,B01,SYBR,,Unkn,,,27.0852568422496,27.0852568422496,0,NaN,NaN,NaN,0,60,
,B02,SYBR,,Unkn,,,32.8438820345318,32.8438820345318,0,NaN,NaN,NaN,0,60,
,B03,SYBR,,Unkn,,,22.4140848374169,22.4140848374169,0,NaN,NaN,NaN,0,60,
,B04,SYBR,,Unkn,,,30.9406715384704,30.9406715384704,0,NaN,NaN,NaN,0,60,
,B05,SYBR,,Unkn,,,39.8702288958159,39.8702288958159,0,NaN,NaN,NaN,0,60,
,B06,SYBR,,Unkn,,,39.161769671805,39.161769671805,0,NaN,NaN,NaN,0,60,
,B07,SYBR,,Unkn,,,26.7586020931613,26.7586020931613,0,NaN,NaN,NaN,0,60,
,B08,SYBR,,Unkn,,,33.9047214406685,33.9047214406685,0,NaN,NaN,NaN,0,60,
,B09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,B10,SYBR,,Unkn,,,35.0277807593035,35.0277807593035,0,NaN,NaN,NaN,0,60,
,B11,SYBR,,Unkn,,,26.425370082346,26.425370082346,0,NaN,NaN,NaN,0,60,
,B12,SYBR,,Unkn,,,27.3126309853515,27.3126309853515,0,NaN,NaN,NaN,0,60,
,C01,SYBR,,Unkn,,,25.6750529619672,25.6750529619672,0,NaN,NaN,NaN,0,60,
,C02,SYBR,,Unkn,,,22.2328214962832,22.2328214962832,0,NaN,NaN,NaN,0,60,
,C03,SYBR,,Unkn,,,20.334213166861,20.334213166861,0,NaN,NaN,NaN,0,60,
,C04,SYBR,,Unkn,,,31.4104554484357,31.4104554484357,0,NaN,NaN,NaN,0,60,
,C05,SYBR,,Unkn,,,27.4895398675051,27.4895398675051,0,NaN,NaN,NaN,0,60,
,C06,SYBR,,Unkn,,,27.4774806818262,27.4774806818262,0,NaN,NaN,NaN,0,60,
,C07,SYBR,,Unkn,,,29.9205476006311,29.9205476006311,0,NaN,NaN,NaN,0,60,
,C08,SYBR,,Unkn,,,27.7345304677589,27.7345304677589,0,NaN,NaN,NaN,0,60,
,C09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,C10,SYBR,,Unkn,,,31.1772403461352,31.1772403461352,0,NaN,NaN,NaN,0,60,
,C11,SYBR,,Unkn,,,34.0695560133362,34.0695560133362,0,NaN,NaN,NaN,0,60,
,C12,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,D01,SYBR,,Unkn,,,26.7771485084164,26.7771485084164,0,NaN,NaN,NaN,0,60,
,D02,SYBR,,Unkn,,,32.5295899729008,32.5295899729008,0,NaN,NaN,NaN,0,60,
,D03,SYBR,,Unkn,,,22.3232612136251,22.3232612136251,0,NaN,NaN,NaN,0,60,
,D04,SYBR,,Unkn,,,30.4843593991283,30.4843593991283,0,NaN,NaN,NaN,0,60,
,D05,SYBR,,Unkn,,,38.6126619953676,38.6126619953676,0,NaN,NaN,NaN,0,60,
,D06,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,D07,SYBR,,Unkn,,,26.5578441567071,26.5578441567071,0,NaN,NaN,NaN,0,60,
,D08,SYBR,,Unkn,,,34.2026696307476,34.2026696307476,0,NaN,NaN,NaN,0,60,
,D09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,D10,SYBR,,Unkn,,,35.4321203825921,35.4321203825921,0,NaN,NaN,NaN,0,60,
,D11,SYBR,,Unkn,,,26.5204413093094,26.5204413093094,0,NaN,NaN,NaN,0,60,
,D12,SYBR,,Unkn,,,27.6286745712017,27.6286745712017,0,NaN,NaN,NaN,0,60,
,E01,SYBR,,Unkn,,,25.4689968835689,25.4689968835689,0,NaN,NaN,NaN,0,60,
,E02,SYBR,,Unkn,,,21.9700661258427,21.9700661258427,0,NaN,NaN,NaN,0,60,
,E03,SYBR,,Unkn,,,20.1220576353107,20.1220576353107,0,NaN,NaN,NaN,0,60,
,E04,SYBR,,Unkn,,,31.1008826134802,31.1008826134802,0,NaN,NaN,NaN,0,60,
,E05,SYBR,,Unkn,,,27.4056493363046,27.4056493363046,0,NaN,NaN,NaN,0,60,
,E06,SYBR,,Unkn,,,27.2779298185637,27.2779298185637,0,NaN,NaN,NaN,0,60,
,E07,SYBR,,Unkn,,,30.1102448218855,30.1102448218855,0,NaN,NaN,NaN,0,60,
,E08,SYBR,,Unkn,,,27.6385813188021,27.6385813188021,0,NaN,NaN,NaN,0,60,
,E09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,E10,SYBR,,Unkn,,,32.3244797158656,32.3244797158656,0,NaN,NaN,NaN,0,60,
,E11,SYBR,,Unkn,,,34.8196605964391,34.8196605964391,0,NaN,NaN,NaN,0,60,
,E12,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,F01,SYBR,,Unkn,,,26.2588303711014,26.2588303711014,0,NaN,NaN,NaN,0,60,
,F02,SYBR,,Unkn,,,32.6609445714,32.6609445714,0,NaN,NaN,NaN,0,60,
,F03,SYBR,,Unkn,,,22.1414137973516,22.1414137973516,0,NaN,NaN,NaN,0,60,
,F04,SYBR,,Unkn,,,30.0394784811711,30.0394784811711,0,NaN,NaN,NaN,0,60,
,F05,SYBR,,Unkn,,,37.6165267436987,37.6165267436987,0,NaN,NaN,NaN,0,60,
,F06,SYBR,,Unkn,,,37.538885885835,37.538885885835,0,NaN,NaN,NaN,0,60,
,F07,SYBR,,Unkn,,,26.586493205869,26.586493205869,0,NaN,NaN,NaN,0,60,
,F08,SYBR,,Unkn,,,33.2967810099147,33.2967810099147,0,NaN,NaN,NaN,0,60,
,F09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,F10,SYBR,,Unkn,,,35.4075697035536,35.4075697035536,0,NaN,NaN,NaN,0,60,
,F11,SYBR,,Unkn,,,26.0635758632424,26.0635758632424,0,NaN,NaN,NaN,0,60,
,F12,SYBR,,Unkn,,,27.1615374110797,27.1615374110797,0,NaN,NaN,NaN,0,60,
,G01,SYBR,,Unkn,,,25.8651618733795,25.8651618733795,0,NaN,NaN,NaN,0,60,
,G02,SYBR,,Unkn,,,22.7383647173011,22.7383647173011,0,NaN,NaN,NaN,0,60,
,G03,SYBR,,Unkn,,,20.4125810545702,20.4125810545702,0,NaN,NaN,NaN,0,60,
,G04,SYBR,,Unkn,,,31.4386721680723,31.4386721680723,0,NaN,NaN,NaN,0,60,
,G05,SYBR,,Unkn,,,27.6651656408013,27.6651656408013,0,NaN,NaN,NaN,0,60,
,G06,SYBR,,Unkn,,,27.8790350911509,27.8790350911509,0,NaN,NaN,NaN,0,60,
,G07,SYBR,,Unkn,,,30.6361427752133,30.6361427752133,0,NaN,NaN,NaN,0,60,
,G08,SYBR,,Unkn,,,27.9941345918212,27.9941345918212,0,NaN,NaN,NaN,0,60,
,G09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G10,SYBR,,Unkn,,,32.4682552038377,32.4682552038377,0,NaN,NaN,NaN,0,60,
,G11,SYBR,,Unkn,,,34.7776102401561,34.7776102401561,0,NaN,NaN,NaN,0,60,
,G12,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H01,SYBR,,Unkn,,,26.946683200594,26.946683200594,0,NaN,NaN,NaN,0,60,
,H02,SYBR,,Unkn,,,32.8227792036839,32.8227792036839,0,NaN,NaN,NaN,0,60,
,H03,SYBR,,Unkn,,,22.6111341010099,22.6111341010099,0,NaN,NaN,NaN,0,60,
,H04,SYBR,,Unkn,,,30.5829654151102,30.5829654151102,0,NaN,NaN,NaN,0,60,
,H05,SYBR,,Unkn,,,36.564792803125,36.564792803125,0,NaN,NaN,NaN,0,60,
,H06,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H07,SYBR,,Unkn,,,27.2930657293578,27.2930657293578,0,NaN,NaN,NaN,0,60,
,H08,SYBR,,Unkn,,,33.8713748353761,33.8713748353761,0,NaN,NaN,NaN,0,60,
,H09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H10,SYBR,,Unkn,,,44.9182947165389,44.9182947165389,0,NaN,NaN,NaN,0,60,
,H11,SYBR,,Unkn,,,27.1541431564581,27.1541431564581,0,NaN,NaN,NaN,0,60,
,H12,SYBR,,Unkn,,,27.6222168443173,27.6222168443173,0,NaN,NaN,NaN,0,60,
