,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,,Unkn,,,25.870009685532,25.870009685532,0,NaN,NaN,NaN,0,60,
,A02,SYBR,,Unkn,,,22.7032476603918,22.7032476603918,0,NaN,NaN,NaN,0,60,
,A03,SYBR,,Unkn,,,20.3629424312365,20.3629424312365,0,NaN,NaN,NaN,0,60,
,A04,SYBR,,Unkn,,,31.0285028923087,31.0285028923087,0,NaN,NaN,NaN,0,60,
,A05,SYBR,,Unkn,,,27.5300443504414,27.5300443504414,0,NaN,NaN,NaN,0,60,
,A06,SYBR,,Unkn,,,27.9117956420722,27.9117956420722,0,NaN,NaN,NaN,0,60,
,A07,SYBR,,Unkn,,,29.7140309564027,29.7140309564027,0,NaN,NaN,NaN,0,60,
,A08,SYBR,,Unkn,,,28.0704161416995,28.0704161416995,0,NaN,NaN,NaN,0,60,
,A09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,A10,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,A11,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,A12,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,B01,SYBR,,Unkn,,,26.574889533207,26.574889533207,0,NaN,NaN,NaN,0,60,
,B02,SYBR,,Unkn,,,33.0907475186013,33.0907475186013,0,NaN,NaN,NaN,0,60,
,B03,SYBR,,Unkn,,,22.0895123336244,22.0895123336244,0,NaN,NaN,NaN,0,60,
,B04,SYBR,,Unkn,,,30.2808932394281,30.2808932394281,0,NaN,NaN,NaN,0,60,
,B05,SYBR,,Unkn,,,38.073011299397,38.073011299397,0,NaN,NaN,NaN,0,60,
,B06,SYBR,,Unkn,,,36.456744940672,36.456744940672,0,NaN,NaN,NaN,0,60,
,B07,SYBR,,Unkn,,,26.5759694222448,26.5759694222448,0,NaN,NaN,NaN,0,60,
,B08,SYBR,,Unkn,,,33.3811007476921,33.3811007476921,0,NaN,NaN,NaN,0,60,
,B09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,B10,SYBR,,Unkn,,,32.9921950512833,32.9921950512833,0,NaN,NaN,NaN,0,60,
,B11,SYBR,,Unkn,,,26.1931690545457,26.1931690545457,0,NaN,NaN,NaN,0,60,
,B12,SYBR,,Unkn,,,28.1216028282074,28.1216028282074,0,NaN,NaN,NaN,0,60,
,C01,SYBR,,Unkn,,,25.569167215913,25.569167215913,0,NaN,NaN,NaN,0,60,
,C02,SYBR,,Unkn,,,22.4941701193508,22.4941701193508,0,NaN,NaN,NaN,0,60,
,C03,SYBR,,Unkn,,,20.1200398183593,20.1200398183593,0,NaN,NaN,NaN,0,60,
,C04,SYBR,,Unkn,,,30.3407785523944,30.3407785523944,0,NaN,NaN,NaN,0,60,
,C05,SYBR,,Unkn,,,27.30381669837,27.30381669837,0,NaN,NaN,NaN,0,60,
,C06,SYBR,,Unkn,,,27.632865080894,27.632865080894,0,NaN,NaN,NaN,0,60,
,C07,SYBR,,Unkn,,,29.4481643711323,29.4481643711323,0,NaN,NaN,NaN,0,60,
,C08,SYBR,,Unkn,,,27.4795131101555,27.4795131101555,0,NaN,NaN,NaN,0,60,
,C09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,C10,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,C11,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,C12,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,D01,SYBR,,Unkn,,,26.1021911159321,26.1021911159321,0,NaN,NaN,NaN,0,60,
,D02,SYBR,,Unkn,,,33.1484586206618,33.1484586206618,0,NaN,NaN,NaN,0,60,
,D03,SYBR,,Unkn,,,22.0655338687301,22.0655338687301,0,NaN,NaN,NaN,0,60,
,D04,SYBR,,Unkn,,,29.8425165012508,29.8425165012508,0,NaN,NaN,NaN,0,60,
,D05,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,D06,SYBR,,Unkn,,,36.0237821162425,36.0237821162425,0,NaN,NaN,NaN,0,60,
,D07,SYBR,,Unkn,,,26.3057029862305,26.3057029862305,0,NaN,NaN,NaN,0,60,
,D08,SYBR,,Unkn,,,33.5778063269295,33.5778063269295,0,NaN,NaN,NaN,0,60,
,D09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,D10,SYBR,,Unkn,,,33.1599868028346,33.1599868028346,0,NaN,NaN,NaN,0,60,
,D11,SYBR,,Unkn,,,26.2166690338289,26.2166690338289,0,NaN,NaN,NaN,0,60,
,D12,SYBR,,Unkn,,,27.4643041879282,27.4643041879282,0,NaN,NaN,NaN,0,60,
,E01,SYBR,,Unkn,,,25.1479461653689,25.1479461653689,0,NaN,NaN,NaN,0,60,
,E02,SYBR,,Unkn,,,22.3878813084328,22.3878813084328,0,NaN,NaN,NaN,0,60,
,E03,SYBR,,Unkn,,,20.0880731479587,20.0880731479587,0,NaN,NaN,NaN,0,60,
,E04,SYBR,,Unkn,,,31.1553358038236,31.1553358038236,0,NaN,NaN,NaN,0,60,
,E05,SYBR,,Unkn,,,27.3198267782938,27.3198267782938,0,NaN,NaN,NaN,0,60,
,E06,SYBR,,Unkn,,,27.3611267223947,27.3611267223947,0,NaN,NaN,NaN,0,60,
,E07,SYBR,,Unkn,,,31.1538328636509,31.1538328636509,0,NaN,NaN,NaN,0,60,
,E08,SYBR,,Unkn,,,27.5620327494639,27.5620327494639,0,NaN,NaN,NaN,0,60,
,E09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,E10,SYBR,,Unkn,,,30.3109336220502,30.3109336220502,0,NaN,NaN,NaN,0,60,
,E11,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,E12,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,F01,SYBR,,Unkn,,,26.4609467592065,26.4609467592065,0,NaN,NaN,NaN,0,60,
,F02,SYBR,,Unkn,,,32.4427796721253,32.4427796721253,0,NaN,NaN,NaN,0,60,
,F03,SYBR,,Unkn,,,21.925253547919,21.925253547919,0,NaN,NaN,NaN,0,60,
,F04,SYBR,,Unkn,,,30.4577384299144,30.4577384299144,0,NaN,NaN,NaN,0,60,
,F05,SYBR,,Unkn,,,36.9554774178779,36.9554774178779,0,NaN,NaN,NaN,0,60,
,F06,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,F07,SYBR,,Unkn,,,26.8052126206495,26.8052126206495,0,NaN,NaN,NaN,0,60,
,F08,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,F09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,F10,SYBR,,Unkn,,,33.687726186416,33.687726186416,0,NaN,NaN,NaN,0,60,
,F11,SYBR,,Unkn,,,26.334621883208,26.334621883208,0,NaN,NaN,NaN,0,60,
,F12,SYBR,,Unkn,,,27.3638650490808,27.3638650490808,0,NaN,NaN,NaN,0,60,
,G01,SYBR,,Unkn,,,25.3922822576688,25.3922822576688,0,NaN,NaN,NaN,0,60,
,G02,SYBR,,Unkn,,,22.8939038670395,22.8939038670395,0,NaN,NaN,NaN,0,60,
,G03,SYBR,,Unkn,,,20.2617153472947,20.2617153472947,0,NaN,NaN,NaN,0,60,
,G04,SYBR,,Unkn,,,32.0528458896899,32.0528458896899,0,NaN,NaN,NaN,0,60,
,G05,SYBR,,Unkn,,,27.5413150302123,27.5413150302123,0,NaN,NaN,NaN,0,60,
,G06,SYBR,,Unkn,,,27.6973734182886,27.6973734182886,0,NaN,NaN,NaN,0,60,
,G07,SYBR,,Unkn,,,31.566693556182,31.566693556182,0,NaN,NaN,NaN,0,60,
,G08,SYBR,,Unkn,,,27.773925545498,27.773925545498,0,NaN,NaN,NaN,0,60,
,G09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G10,SYBR,,Unkn,,,30.3903213070535,30.3903213070535,0,NaN,NaN,NaN,0,60,
,G11,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G12,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H01,SYBR,,Unkn,,,27.121646303446,27.121646303446,0,NaN,NaN,NaN,0,60,
,H02,SYBR,,Unkn,,,32.4752350480472,32.4752350480472,0,NaN,NaN,NaN,0,60,
,H03,SYBR,,Unkn,,,22.2228325257748,22.2228325257748,0,NaN,NaN,NaN,0,60,
,H04,SYBR,,Unkn,,,31.0757909281133,31.0757909281133,0,NaN,NaN,NaN,0,60,
,H05,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H06,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H07,SYBR,,Unkn,,,27.3482104622739,27.3482104622739,0,NaN,NaN,NaN,0,60,
,H08,SYBR,,Unkn,,,34.6801379095365,34.6801379095365,0,NaN,NaN,NaN,0,60,
,H09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H10,SYBR,,Unkn,,,34.6482351030251,34.6482351030251,0,NaN,NaN,NaN,0,60,
,H11,SYBR,,Unkn,,,27.0770368080976,27.0770368080976,0,NaN,NaN,NaN,0,60,
,H12,SYBR,,Unkn,,,27.7706642194848,27.7706642194848,0,NaN,NaN,NaN,0,60,
