"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005201","GO:0005201","extracellular matrix structural constituent","8/15","176/17059",6.62066492525455e-13,3.57515905963746e-11,1.88166266296708e-11,"IGFBP7/POSTN/TNC/FN1/DCN/BGN/MGP/LUM",8
"GO:0050840","GO:0050840","extracellular matrix binding","4/15","53/17059",1.10484223834897e-07,2.98307404354223e-06,1.57003897028538e-06,"LGALS1/DCN/BGN/SPARCL1",4
"GO:0030021","GO:0030021","extracellular matrix structural constituent conferring compression resistance","3/15","17/17059",3.71259709750279e-07,6.68267477550503e-06,3.5171972502658e-06,"DCN/BGN/LUM",3
"GO:0005518","GO:0005518","collagen binding","4/15","81/17059",6.1871528610208e-07,7.90781347632672e-06,4.16200709280353e-06,"FN1/DCN/SPARCL1/LUM",4
"GO:0005539","GO:0005539","glycosaminoglycan binding","5/15","210/17059",7.32204951511733e-07,7.90781347632672e-06,4.16200709280353e-06,"POSTN/FN1/DCN/PTN/BGN",5
"GO:0043394","GO:0043394","proteoglycan binding","3/15","37/17059",4.19762997108825e-06,3.77786697397942e-05,1.98835103893654e-05,"TNC/FN1/PTN",3
"GO:0019838","GO:0019838","growth factor binding","3/15","134/17059",0.000201236438922217,0.00155239538597139,0.000817050203142837,"IGFBP7/IGFBP5/PTN",3
"GO:0005520","GO:0005520","insulin-like growth factor binding","2/15","30/17059",0.000309491213340584,0.00203484948669895,0.00107097341405208,"IGFBP7/IGFBP5",2
"GO:0008201","GO:0008201","heparin binding","3/15","160/17059",0.000339141581116492,0.00203484948669895,0.00107097341405208,"POSTN/FN1/PTN",3
"GO:0097718","GO:0097718","disordered domain specific binding","2/15","36/17059",0.000446864741542559,0.00241306960432982,0.0012700366338578,"FN1/GJA1",2
"GO:1901681","GO:1901681","sulfur compound binding","3/15","251/17059",0.00125636106242348,0.0061675906700789,0.00324610035267311,"POSTN/FN1/PTN",3
"GO:0030165","GO:0030165","PDZ domain binding","2/15","84/17059",0.00241312892149183,0.0108590801467132,0.00571530534037539,"ARHGAP29/GJA1",2
"GO:0005178","GO:0005178","integrin binding","2/15","147/17059",0.00719482294559429,0.0298861876201609,0.0157295724316636,"FN1/PTN",2
"GO:0035374","GO:0035374","chondroitin sulfate binding","1/15","10/17059",0.00876060333475592,0.0315381720051213,0.0165990378974323,"PTN",1
"GO:0035673","GO:0035673","oligopeptide transmembrane transporter activity","1/15","10/17059",0.00876060333475592,0.0315381720051213,0.0165990378974323,"GJA1",1
"GO:0031994","GO:0031994","insulin-like growth factor I binding","1/15","13/17059",0.011374783135538,0.0383898930824406,0.0202052068854951,"IGFBP5",1
"GO:0015562","GO:0015562","efflux transmembrane transporter activity","1/15","14/17059",0.0122447454875831,0.0388950739017347,0.0204710915272288,"GJA1",1
"GO:0005243","GO:0005243","gap junction channel activity","1/15","15/17059",0.0131139932914957,0.039341979874487,0.0207063051970984,"GJA1",1
