,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,,Unkn,,,25.3956333553673,25.3956333553673,0,NaN,NaN,NaN,0,60,
,A02,SYBR,,Unkn,,,20.8550043498443,20.8550043498443,0,NaN,NaN,NaN,0,60,
,A03,SYBR,,Unkn,,,18.6648177930124,18.6648177930124,0,NaN,NaN,NaN,0,60,
,A04,SYBR,,Unkn,,,29.1399371786435,29.1399371786435,0,NaN,NaN,NaN,0,60,
,A05,SYBR,,Unkn,,,25.2159525713065,25.2159525713065,0,NaN,NaN,NaN,0,60,
,A06,SYBR,,Unkn,,,26.9735799064187,26.9735799064187,0,NaN,NaN,NaN,0,60,
,A07,SYBR,,Unkn,,,28.0914926546253,28.0914926546253,0,NaN,NaN,NaN,0,60,
,A08,SYBR,,Unkn,,,26.322310991015,26.322310991015,0,NaN,NaN,NaN,0,60,
,A09,SYBR,,Unkn,,,38.164798129723,38.164798129723,0,NaN,NaN,NaN,0,60,
,A10,SYBR,,Unkn,,,34.9641592470401,34.9641592470401,0,NaN,NaN,NaN,0,60,
,A11,SYBR,,Unkn,,,33.8800499025928,33.8800499025928,0,NaN,NaN,NaN,0,60,
,A12,SYBR,,Unkn,,,36.9818058776342,36.9818058776342,0,NaN,NaN,NaN,0,60,
,B01,SYBR,,Unkn,,,24.4989946049725,24.4989946049725,0,NaN,NaN,NaN,0,60,
,B02,SYBR,,Unkn,,,31.645751280231,31.645751280231,0,NaN,NaN,NaN,0,60,
,B03,SYBR,,Unkn,,,21.3174077874774,21.3174077874774,0,NaN,NaN,NaN,0,60,
,B04,SYBR,,Unkn,,,27.287412320262,27.287412320262,0,NaN,NaN,NaN,0,60,
,B05,SYBR,,Unkn,,,33.2102482617719,33.2102482617719,0,NaN,NaN,NaN,0,60,
,B06,SYBR,,Unkn,,,38.2142335634545,38.2142335634545,0,NaN,NaN,NaN,0,60,
,B07,SYBR,,Unkn,,,25.2458604941145,25.2458604941145,0,NaN,NaN,NaN,0,60,
,B08,SYBR,,Unkn,,,31.9039376424205,31.9039376424205,0,NaN,NaN,NaN,0,60,
,B09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,B10,SYBR,,Unkn,,,37.6580319269441,37.6580319269441,0,NaN,NaN,NaN,0,60,
,B11,SYBR,,Unkn,,,24.50679225925,24.50679225925,0,NaN,NaN,NaN,0,60,
,B12,SYBR,,Unkn,,,25.881712264511,25.881712264511,0,NaN,NaN,NaN,0,60,
,C01,SYBR,,Unkn,,,25.2222620934641,25.2222620934641,0,NaN,NaN,NaN,0,60,
,C02,SYBR,,Unkn,,,20.6505264485001,20.6505264485001,0,NaN,NaN,NaN,0,60,
,C03,SYBR,,Unkn,,,18.3676505279887,18.3676505279887,0,NaN,NaN,NaN,0,60,
,C04,SYBR,,Unkn,,,29.070953115798,29.070953115798,0,NaN,NaN,NaN,0,60,
,C05,SYBR,,Unkn,,,25.1340977692575,25.1340977692575,0,NaN,NaN,NaN,0,60,
,C06,SYBR,,Unkn,,,26.7754355704235,26.7754355704235,0,NaN,NaN,NaN,0,60,
,C07,SYBR,,Unkn,,,27.8768249142748,27.8768249142748,0,NaN,NaN,NaN,0,60,
,C08,SYBR,,Unkn,,,26.0533536708882,26.0533536708882,0,NaN,NaN,NaN,0,60,
,C09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,C10,SYBR,,Unkn,,,34.5646924247429,34.5646924247429,0,NaN,NaN,NaN,0,60,
,C11,SYBR,,Unkn,,,36.9638230048503,36.9638230048503,0,NaN,NaN,NaN,0,60,
,C12,SYBR,,Unkn,,,38.6148157638839,38.6148157638839,0,NaN,NaN,NaN,0,60,
,D01,SYBR,,Unkn,,,24.3853577900919,24.3853577900919,0,NaN,NaN,NaN,0,60,
,D02,SYBR,,Unkn,,,31.2358147337794,31.2358147337794,0,NaN,NaN,NaN,0,60,
,D03,SYBR,,Unkn,,,21.1679323856083,21.1679323856083,0,NaN,NaN,NaN,0,60,
,D04,SYBR,,Unkn,,,26.9434162288955,26.9434162288955,0,NaN,NaN,NaN,0,60,
,D05,SYBR,,Unkn,,,33.2161863639471,33.2161863639471,0,NaN,NaN,NaN,0,60,
,D06,SYBR,,Unkn,,,37.3699010207432,37.3699010207432,0,NaN,NaN,NaN,0,60,
,D07,SYBR,,Unkn,,,25.1416321319361,25.1416321319361,0,NaN,NaN,NaN,0,60,
,D08,SYBR,,Unkn,,,31.7124744712052,31.7124744712052,0,NaN,NaN,NaN,0,60,
,D09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,D10,SYBR,,Unkn,,,36.7032777454811,36.7032777454811,0,NaN,NaN,NaN,0,60,
,D11,SYBR,,Unkn,,,24.416177929,24.416177929,0,NaN,NaN,NaN,0,60,
,D12,SYBR,,Unkn,,,26.0934939201519,26.0934939201519,0,NaN,NaN,NaN,0,60,
,E01,SYBR,,Unkn,,,25.6119620755821,25.6119620755821,0,NaN,NaN,NaN,0,60,
,E02,SYBR,,Unkn,,,20.9154015714551,20.9154015714551,0,NaN,NaN,NaN,0,60,
,E03,SYBR,,Unkn,,,18.8813461988042,18.8813461988042,0,NaN,NaN,NaN,0,60,
,E04,SYBR,,Unkn,,,29.5542608875161,29.5542608875161,0,NaN,NaN,NaN,0,60,
,E05,SYBR,,Unkn,,,25.894597327985,25.894597327985,0,NaN,NaN,NaN,0,60,
,E06,SYBR,,Unkn,,,27.1486533946169,27.1486533946169,0,NaN,NaN,NaN,0,60,
,E07,SYBR,,Unkn,,,28.6597766010215,28.6597766010215,0,NaN,NaN,NaN,0,60,
,E08,SYBR,,Unkn,,,26.5944367325756,26.5944367325756,0,NaN,NaN,NaN,0,60,
,E09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,E10,SYBR,,Unkn,,,35.2911876344041,35.2911876344041,0,NaN,NaN,NaN,0,60,
,E11,SYBR,,Unkn,,,33.8754515730547,33.8754515730547,0,NaN,NaN,NaN,0,60,
,E12,SYBR,,Unkn,,,36.5790695832936,36.5790695832936,0,NaN,NaN,NaN,0,60,
,F01,SYBR,,Unkn,,,25.3129069762281,25.3129069762281,0,NaN,NaN,NaN,0,60,
,F02,SYBR,,Unkn,,,32.1833856755089,32.1833856755089,0,NaN,NaN,NaN,0,60,
,F03,SYBR,,Unkn,,,21.4919936089629,21.4919936089629,0,NaN,NaN,NaN,0,60,
,F04,SYBR,,Unkn,,,28.1813081529056,28.1813081529056,0,NaN,NaN,NaN,0,60,
,F05,SYBR,,Unkn,,,35.8905181871219,35.8905181871219,0,NaN,NaN,NaN,0,60,
,F06,SYBR,,Unkn,,,36.449735826959,36.449735826959,0,NaN,NaN,NaN,0,60,
,F07,SYBR,,Unkn,,,26.1796772163252,26.1796772163252,0,NaN,NaN,NaN,0,60,
,F08,SYBR,,Unkn,,,33.4305639856335,33.4305639856335,0,NaN,NaN,NaN,0,60,
,F09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,F10,SYBR,,Unkn,,,39.1759862506469,39.1759862506469,0,NaN,NaN,NaN,0,60,
,F11,SYBR,,Unkn,,,25.198558907368,25.198558907368,0,NaN,NaN,NaN,0,60,
,F12,SYBR,,Unkn,,,26.4278854460315,26.4278854460315,0,NaN,NaN,NaN,0,60,
,G01,SYBR,,Unkn,,,25.8922033183101,25.8922033183101,0,NaN,NaN,NaN,0,60,
,G02,SYBR,,Unkn,,,21.5060528371762,21.5060528371762,0,NaN,NaN,NaN,0,60,
