,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,D06,SYBR,,Unkn,,,37.8369559280191,37.8369559280191,0,NaN,NaN,NaN,0,60,
,D07,SYBR,,Unkn,,,27.1701959075925,27.1701959075925,0,NaN,NaN,NaN,0,60,
,D08,SYBR,,Unkn,,,33.5066733788,33.5066733788,0,NaN,NaN,NaN,0,60,
,D09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,D10,SYBR,,Unkn,,,40.0009484861079,40.0009484861079,0,NaN,NaN,NaN,0,60,
,D11,SYBR,,Unkn,,,27.2591366546349,27.2591366546349,0,NaN,NaN,NaN,0,60,
,D12,SYBR,,Unkn,,,27.3826880339032,27.3826880339032,0,NaN,NaN,NaN,0,60,
,E01,SYBR,,Unkn,,,25.320161303098,25.320161303098,0,NaN,NaN,NaN,0,60,
,E02,SYBR,,Unkn,,,21.7371516990134,21.7371516990134,0,NaN,NaN,NaN,0,60,
,E03,SYBR,,Unkn,,,19.2595286007646,19.2595286007646,0,NaN,NaN,NaN,0,60,
,E04,SYBR,,Unkn,,,30.5537992153778,30.5537992153778,0,NaN,NaN,NaN,0,60,
,E05,SYBR,,Unkn,,,26.2120380928956,26.2120380928956,0,NaN,NaN,NaN,0,60,
,E06,SYBR,,Unkn,,,27.539248907654,27.539248907654,0,NaN,NaN,NaN,0,60,
,E07,SYBR,,Unkn,,,31.0783248328379,31.0783248328379,0,NaN,NaN,NaN,0,60,
,E08,SYBR,,Unkn,,,27.0681267584479,27.0681267584479,0,NaN,NaN,NaN,0,60,
,E09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,E10,SYBR,,Unkn,,,27.4549099581224,27.4549099581224,0,NaN,NaN,NaN,0,60,
,E11,SYBR,,Unkn,,,34.150005059913,34.150005059913,0,NaN,NaN,NaN,0,60,
,E12,SYBR,,Unkn,,,44.054655531646,44.054655531646,0,NaN,NaN,NaN,0,60,
,F01,SYBR,,Unkn,,,25.5262883163568,25.5262883163568,0,NaN,NaN,NaN,0,60,
,F02,SYBR,,Unkn,,,31.438704415638,31.438704415638,0,NaN,NaN,NaN,0,60,
,F03,SYBR,,Unkn,,,21.269548418099,21.269548418099,0,NaN,NaN,NaN,0,60,
,F04,SYBR,,Unkn,,,29.0511045000192,29.0511045000192,0,NaN,NaN,NaN,0,60,
,F05,SYBR,,Unkn,,,33.9456418749056,33.9456418749056,0,NaN,NaN,NaN,0,60,
,F06,SYBR,,Unkn,,,37.7432604274678,37.7432604274678,0,NaN,NaN,NaN,0,60,
,F07,SYBR,,Unkn,,,26.7038137488392,26.7038137488392,0,NaN,NaN,NaN,0,60,
,F08,SYBR,,Unkn,,,33.7664631924983,33.7664631924983,0,NaN,NaN,NaN,0,60,
,F09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,F10,SYBR,,Unkn,,,35.830606137016,35.830606137016,0,NaN,NaN,NaN,0,60,
,F11,SYBR,,Unkn,,,25.9123167569584,25.9123167569584,0,NaN,NaN,NaN,0,60,
,F12,SYBR,,Unkn,,,26.4807028805691,26.4807028805691,0,NaN,NaN,NaN,0,60,
,G01,SYBR,,Unkn,,,25.5401445293868,25.5401445293868,0,NaN,NaN,NaN,0,60,
,G02,SYBR,,Unkn,,,22.2287795233641,22.2287795233641,0,NaN,NaN,NaN,0,60,
,G03,SYBR,,Unkn,,,19.4395546808233,19.4395546808233,0,NaN,NaN,NaN,0,60,
,G04,SYBR,,Unkn,,,30.6039095858246,30.6039095858246,0,NaN,NaN,NaN,0,60,
,G05,SYBR,,Unkn,,,26.3663065554646,26.3663065554646,0,NaN,NaN,NaN,0,60,
,G06,SYBR,,Unkn,,,27.85890034633,27.85890034633,0,NaN,NaN,NaN,0,60,
,G07,SYBR,,Unkn,,,31.3033201023731,31.3033201023731,0,NaN,NaN,NaN,0,60,
,G08,SYBR,,Unkn,,,27.2196581957792,27.2196581957792,0,NaN,NaN,NaN,0,60,
,G09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G10,SYBR,,Unkn,,,27.434935308693,27.434935308693,0,NaN,NaN,NaN,0,60,
,G11,SYBR,,Unkn,,,34.587655855002,34.587655855002,0,NaN,NaN,NaN,0,60,
,G12,SYBR,,Unkn,,,38.1094196023287,38.1094196023287,0,NaN,NaN,NaN,0,60,
,H01,SYBR,,Unkn,,,25.8275761387717,25.8275761387717,0,NaN,NaN,NaN,0,60,
,H02,SYBR,,Unkn,,,32.0458956971066,32.0458956971066,0,NaN,NaN,NaN,0,60,
,H03,SYBR,,Unkn,,,21.5428049110948,21.5428049110948,0,NaN,NaN,NaN,0,60,
,H04,SYBR,,Unkn,,,29.3674051398106,29.3674051398106,0,NaN,NaN,NaN,0,60,
,H05,SYBR,,Unkn,,,33.8568482300266,33.8568482300266,0,NaN,NaN,NaN,0,60,
,H06,SYBR,,Unkn,,,37.9635298083864,37.9635298083864,0,NaN,NaN,NaN,0,60,
,H07,SYBR,,Unkn,,,27.0938144555752,27.0938144555752,0,NaN,NaN,NaN,0,60,
,H08,SYBR,,Unkn,,,34.3337009559335,34.3337009559335,0,NaN,NaN,NaN,0,60,
,H09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H10,SYBR,,Unkn,,,37.0403911043361,37.0403911043361,0,NaN,NaN,NaN,0,60,
,H11,SYBR,,Unkn,,,26.5873534273519,26.5873534273519,0,NaN,NaN,NaN,0,60,
,H12,SYBR,,Unkn,,,26.7318713135274,26.7318713135274,0,NaN,NaN,NaN,0,60,
