"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","ensembl_gene_id","entrezgene_id","threshold_OE","genelabels"
"1",1.10520987637076e-06,-0.948245921089257,0.108,0.276,0.0288780288596916,"AIF1","ENSG00000235588",199,TRUE,"AIF1"
"2",3.91637810670183e-06,0.947430502945703,0.216,0.073,0.102331043550012,"MMP1","ENSG00000196611",4312,FALSE,""
"3",7.21779141198045e-08,0.872273258818528,0.564,0.362,0.00188593671803637,"CXCR4","ENSG00000121966",7852,TRUE,"CXCR4"
"4",9.09046800437392e-09,0.855844219659401,0.46,0.233,0.000237524838486286,"ESM1","ENSG00000164283",11082,TRUE,"ESM1"
"5",5.24036666706991e-12,0.755378983943088,0.368,0.108,1.3692554064387e-07,"COL15A1","ENSG00000204291",1306,TRUE,"COL15A1"
"6",4.31782781072398e-08,0.709778884448359,0.548,0.336,0.00112820522866407,"PGF","ENSG00000119630",5228,TRUE,"PGF"
"7",3.77469585707643e-09,0.67947803081061,0.696,0.47,9.86290280495499e-05,"GJA1","ENSG00000152661",2697,TRUE,"GJA1"
"8",4.41133400638504e-08,0.671885158959104,0.5,0.28,0.00115263746252835,"ACKR3","ENSG00000144476",57007,TRUE,"ACKR3"
"9",3.70024883262463e-08,0.657718065890301,0.988,0.991,0.00096683801747649,"CALM1","ENSG00000198668",801,TRUE,"CALM1"
"10",6.22374602212254e-09,0.651930665857495,0.708,0.552,0.00016262025981204,"SH3BP5","ENSG00000131370",9467,TRUE,"SH3BP5"
"11",4.51553428783246e-06,0.647280183933852,0.604,0.405,0.117986395406774,"PRND","ENSG00000171864",23627,FALSE,""
"12",7.312443584226e-06,0.636224088494239,0.588,0.414,0.191066838412241,"PRSS23","ENSG00000150687",11098,FALSE,""
"13",2.15125588531597e-07,0.620567495843721,0.54,0.319,0.00562101650274209,"DEPP1","ENSG00000165507",11067,TRUE,"DEPP1"
"14",7.98752715101176e-05,0.60569147793074,0.684,0.56,1,"CD93","ENSG00000125810",22918,FALSE,""
"15",1.54752662242088e-13,0.573618932391292,1,0.957,4.04353231172353e-09,"MARCKSL1","ENSG00000175130",65108,TRUE,"MARCKSL1"
"16",2.79565997693228e-08,0.571940981214407,0.896,0.802,0.000730477995372636,"TP53I11","ENSG00000175274",9537,TRUE,"TP53I11"
"17",4.82165939792515e-06,0.567253971183921,0.608,0.478,0.125985138408386,"ARHGAP18","ENSG00000146376",93663,FALSE,""
"18",9.38940379359562e-08,0.556591712534278,0.732,0.56,0.0024533573172286,"AFAP1L1","ENSG00000157510",134265,TRUE,"AFAP1L1"
"19",3.08593448142183e-06,0.555310509126802,0.896,0.862,0.080632382065071,"S100A11","ENSG00000163191",6282,FALSE,""
"20",2.96186237082987e-07,0.554802063551827,0.752,0.616,0.00773905018874137,"LAMA4","ENSG00000112769",3910,TRUE,"LAMA4"
"21",0.103512700955696,-0.548850338856099,0.128,0.177,1,"IGFBP5","ENSG00000115461",3488,FALSE,""
"22",0.57687662658852,-0.548756514050998,1,0.996,1,"FTL","ENSG00000087086",2512,FALSE,""
"23",1.2036134642679e-05,0.54118818965488,0.756,0.616,0.314492162078559,"CLDN5","ENSG00000184113",7122,FALSE,""
"24",0.286274841273927,-0.527151738618118,0.748,0.789,1,"DAB2","ENSG00000153071",112267931,FALSE,""
"25",4.4186465457244e-09,0.526771733188778,0.656,0.405,0.000115454815593233,"TM4SF18","ENSG00000163762",116441,TRUE,"TM4SF18"
"26",0.000230443023037806,0.526585671669779,0.704,0.616,1,"EFCAB14","ENSG00000159658",9813,FALSE,""
"27",0.00875695998737179,0.515174248511399,0.8,0.763,1,"SAT1","ENSG00000130066",6303,FALSE,""
"28",1.00868962956868e-08,0.511023926853678,0.756,0.565,0.000263560513310001,"NETO2","ENSG00000171208",81831,TRUE,"NETO2"
"29",3.16589475725879e-07,-0.507778217374736,0.684,0.841,0.00827216641124149,"TXNIP","ENSG00000265972",10628,TRUE,"TXNIP"
"30",4.36835807200191e-06,0.505581848583376,0.588,0.379,0.114140828063338,"IGFBP3","ENSG00000146674",3486,FALSE,""
"31",1.42332035559452e-06,0.505179766093929,0.912,0.819,0.0371899375713293,"COL4A1","ENSG00000187498",1282,TRUE,"COL4A1"
"32",1.12441126893944e-06,0.497534992690513,0.836,0.772,0.0293797420461187,"NES","ENSG00000132688",10763,FALSE,""
"33",1.03475979833587e-06,0.495135922295751,0.704,0.5,0.0270372387707179,"ANXA2","ENSG00000182718",302,FALSE,""
"34",1.31865589328555e-09,0.494146483004663,0.892,0.776,3.44551598356581e-05,"PXDN","ENSG00000130508",7837,FALSE,""
"35",0.000123090100697595,0.491983175479379,0.472,0.341,1,"TNFSF10","ENSG00000121858",8743,FALSE,""
"36",1.35424573528425e-07,-0.488568034443702,0.936,0.957,0.00353850868172423,"GAS5","ENSG00000234741",60674,FALSE,""
"37",9.04158830409341e-07,0.486875089431226,0.776,0.677,0.0236247660797657,"LXN","ENSG00000079257",56925,FALSE,""
"38",5.83076638369222e-06,0.486268866720281,0.592,0.418,0.152352094839494,"HEY1","ENSG00000164683",23462,FALSE,""
"39",3.85356154012618e-09,0.484856114246905,0.92,0.897,0.000100689709481957,"RHOC","ENSG00000155366",389,FALSE,""
"40",2.81894034099391e-07,0.480193320842227,0.744,0.608,0.00736560921698299,"GSN","ENSG00000148180",2934,FALSE,""
"41",0.866802062156137,-0.474440488124075,0.108,0.108,1,"CORO1A","ENSG00000102879",11151,FALSE,""
"42",1.26040489582707e-08,0.472898962817232,0.864,0.737,0.000329331195230655,"TUBB3","ENSG00000258947",10381,FALSE,""
"43",1.91781553143477e-09,0.470455769226741,1,1,5.01106020208592e-05,"TMSB10","ENSG00000034510",9168,FALSE,""
"44",2.94681947857703e-09,0.468426119657106,0.804,0.625,7.69974461557393e-05,"TUBB6","ENSG00000176014",84617,FALSE,""
