,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,,Unkn,,,24.7761714789407,24.7761714789407,0,NaN,NaN,NaN,0,60,
,A02,SYBR,,Unkn,,,22.3493968839954,22.3493968839954,0,NaN,NaN,NaN,0,60,
,A03,SYBR,,Unkn,,,20.1490936567454,20.1490936567454,0,NaN,NaN,NaN,0,60,
,A04,SYBR,,Unkn,,,30.1398665423117,30.1398665423117,0,NaN,NaN,NaN,0,60,
,A05,SYBR,,Unkn,,,27.2740070804948,27.2740070804948,0,NaN,NaN,NaN,0,60,
,A06,SYBR,,Unkn,,,28.406376588434,28.406376588434,0,NaN,NaN,NaN,0,60,
,A07,SYBR,,Unkn,,,28.4003684402708,28.4003684402708,0,NaN,NaN,NaN,0,60,
,A08,SYBR,,Unkn,,,27.8428773311881,27.8428773311881,0,NaN,NaN,NaN,0,60,
,A09,SYBR,,Unkn,,,39.0310475860277,39.0310475860277,0,NaN,NaN,NaN,0,60,
,A10,SYBR,,Unkn,,,29.5023480918414,29.5023480918414,0,NaN,NaN,NaN,0,60,
,A11,SYBR,,Unkn,,,35.9344133040605,35.9344133040605,0,NaN,NaN,NaN,0,60,
,A12,SYBR,,Unkn,,,35.088250020255,35.088250020255,0,NaN,NaN,NaN,0,60,
,B01,SYBR,,Unkn,,,26.5869762782496,26.5869762782496,0,NaN,NaN,NaN,0,60,
,B02,SYBR,,Unkn,,,33.5698206113714,33.5698206113714,0,NaN,NaN,NaN,0,60,
,B03,SYBR,,Unkn,,,22.4212001922996,22.4212001922996,0,NaN,NaN,NaN,0,60,
,B04,SYBR,,Unkn,,,29.0115133727907,29.0115133727907,0,NaN,NaN,NaN,0,60,
,B05,SYBR,,Unkn,,,32.5407500335136,32.5407500335136,0,NaN,NaN,NaN,0,60,
,B06,SYBR,,Unkn,,,35.3146567244205,35.3146567244205,0,NaN,NaN,NaN,0,60,
,B07,SYBR,,Unkn,,,26.0855611096698,26.0855611096698,0,NaN,NaN,NaN,0,60,
,B08,SYBR,,Unkn,,,33.0674815809177,33.0674815809177,0,NaN,NaN,NaN,0,60,
,B09,SYBR,,Unkn,,,34.8207336144021,34.8207336144021,0,NaN,NaN,NaN,0,60,
,B10,SYBR,,Unkn,,,32.8130430782442,32.8130430782442,0,NaN,NaN,NaN,0,60,
,B11,SYBR,,Unkn,,,26.4366075481642,26.4366075481642,0,NaN,NaN,NaN,0,60,
,B12,SYBR,,Unkn,,,28.6833649396482,28.6833649396482,0,NaN,NaN,NaN,0,60,
,C01,SYBR,,Unkn,,,24.6478324264818,24.6478324264818,0,NaN,NaN,NaN,0,60,
,C02,SYBR,,Unkn,,,22.285885129559,22.285885129559,0,NaN,NaN,NaN,0,60,
,C03,SYBR,,Unkn,,,19.5764835728614,19.5764835728614,0,NaN,NaN,NaN,0,60,
,C04,SYBR,,Unkn,,,29.7832368363345,29.7832368363345,0,NaN,NaN,NaN,0,60,
,C05,SYBR,,Unkn,,,27.1453298368076,27.1453298368076,0,NaN,NaN,NaN,0,60,
,C06,SYBR,,Unkn,,,28.2419095182619,28.2419095182619,0,NaN,NaN,NaN,0,60,
,C07,SYBR,,Unkn,,,28.2689015130648,28.2689015130648,0,NaN,NaN,NaN,0,60,
,C08,SYBR,,Unkn,,,27.5921527441338,27.5921527441338,0,NaN,NaN,NaN,0,60,
,C09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,C10,SYBR,,Unkn,,,29.2883037475979,29.2883037475979,0,NaN,NaN,NaN,0,60,
,C11,SYBR,,Unkn,,,39.7507742650534,39.7507742650534,0,NaN,NaN,NaN,0,60,
,C12,SYBR,,Unkn,,,34.4473757738632,34.4473757738632,0,NaN,NaN,NaN,0,60,
,D01,SYBR,,Unkn,,,26.7997579574815,26.7997579574815,0,NaN,NaN,NaN,0,60,
,D02,SYBR,,Unkn,,,33.9100050545423,33.9100050545423,0,NaN,NaN,NaN,0,60,
,D03,SYBR,,Unkn,,,22.4215297905584,22.4215297905584,0,NaN,NaN,NaN,0,60,
,D04,SYBR,,Unkn,,,28.7473244276304,28.7473244276304,0,NaN,NaN,NaN,0,60,
,D05,SYBR,,Unkn,,,33.2312238231215,33.2312238231215,0,NaN,NaN,NaN,0,60,
,D06,SYBR,,Unkn,,,34.7891859222401,34.7891859222401,0,NaN,NaN,NaN,0,60,
,D07,SYBR,,Unkn,,,26.0939599965082,26.0939599965082,0,NaN,NaN,NaN,0,60,
,D08,SYBR,,Unkn,,,33.0710066196082,33.0710066196082,0,NaN,NaN,NaN,0,60,
,D09,SYBR,,Unkn,,,34.2566341902413,34.2566341902413,0,NaN,NaN,NaN,0,60,
,D10,SYBR,,Unkn,,,33.7435854688079,33.7435854688079,0,NaN,NaN,NaN,0,60,
,D11,SYBR,,Unkn,,,26.7032380328737,26.7032380328737,0,NaN,NaN,NaN,0,60,
,D12,SYBR,,Unkn,,,29.1067420907363,29.1067420907363,0,NaN,NaN,NaN,0,60,
,E01,SYBR,,Unkn,,,24.611670482171,24.611670482171,0,NaN,NaN,NaN,0,60,
,E02,SYBR,,Unkn,,,22.0840626430433,22.0840626430433,0,NaN,NaN,NaN,0,60,
,E03,SYBR,,Unkn,,,19.5930593072543,19.5930593072543,0,NaN,NaN,NaN,0,60,
,E04,SYBR,,Unkn,,,30.4527016495967,30.4527016495967,0,NaN,NaN,NaN,0,60,
,E05,SYBR,,Unkn,,,26.9878910372686,26.9878910372686,0,NaN,NaN,NaN,0,60,
,E06,SYBR,,Unkn,,,27.3879648409055,27.3879648409055,0,NaN,NaN,NaN,0,60,
,E07,SYBR,,Unkn,,,28.3846874894174,28.3846874894174,0,NaN,NaN,NaN,0,60,
,E08,SYBR,,Unkn,,,27.7390910634006,27.7390910634006,0,NaN,NaN,NaN,0,60,
,E09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
