,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,,Unkn,,,24.6867211324113,24.6867211324113,0,NaN,NaN,NaN,0,60,
,A02,SYBR,,Unkn,,,23.1937525054649,23.1937525054649,0,NaN,NaN,NaN,0,60,
,A03,SYBR,,Unkn,,,19.7273480972363,19.7273480972363,0,NaN,NaN,NaN,0,60,
,A04,SYBR,,Unkn,,,31.4459289094248,31.4459289094248,0,NaN,NaN,NaN,0,60,
,A05,SYBR,,Unkn,,,26.8423656774844,26.8423656774844,0,NaN,NaN,NaN,0,60,
,A06,SYBR,,Unkn,,,27.6559855035819,27.6559855035819,0,NaN,NaN,NaN,0,60,
,A07,SYBR,,Unkn,,,29.07518333684,29.07518333684,0,NaN,NaN,NaN,0,60,
,A08,SYBR,,Unkn,,,28.4856555381253,28.4856555381253,0,NaN,NaN,NaN,0,60,
,A09,SYBR,,Unkn,,,39.8516892116306,39.8516892116306,0,NaN,NaN,NaN,0,60,
,A10,SYBR,,Unkn,,,29.2683669307086,29.2683669307086,0,NaN,NaN,NaN,0,60,
,A11,SYBR,,Unkn,,,34.287496815005,34.287496815005,0,NaN,NaN,NaN,0,60,
,A12,SYBR,,Unkn,,,31.8561125757733,31.8561125757733,0,NaN,NaN,NaN,0,60,
,B01,SYBR,,Unkn,,,26.2789073145693,26.2789073145693,0,NaN,NaN,NaN,0,60,
,B02,SYBR,,Unkn,,,33.0946512599684,33.0946512599684,0,NaN,NaN,NaN,0,60,
,B03,SYBR,,Unkn,,,22.5954462077366,22.5954462077366,0,NaN,NaN,NaN,0,60,
,B04,SYBR,,Unkn,,,28.5858619486765,28.5858619486765,0,NaN,NaN,NaN,0,60,
,B05,SYBR,,Unkn,,,33.1566835660894,33.1566835660894,0,NaN,NaN,NaN,0,60,
,B06,SYBR,,Unkn,,,36.584518114189,36.584518114189,0,NaN,NaN,NaN,0,60,
,B07,SYBR,,Unkn,,,25.8865863928013,25.8865863928013,0,NaN,NaN,NaN,0,60,
,B08,SYBR,,Unkn,,,33.3651674830228,33.3651674830228,0,NaN,NaN,NaN,0,60,
,B09,SYBR,,Unkn,,,31.4808907490574,31.4808907490574,0,NaN,NaN,NaN,0,60,
,B10,SYBR,,Unkn,,,32.7380540737123,32.7380540737123,0,NaN,NaN,NaN,0,60,
,B11,SYBR,,Unkn,,,26.1192375904649,26.1192375904649,0,NaN,NaN,NaN,0,60,
,B12,SYBR,,Unkn,,,28.2390898817157,28.2390898817157,0,NaN,NaN,NaN,0,60,
,C01,SYBR,,Unkn,,,24.3510447527723,24.3510447527723,0,NaN,NaN,NaN,0,60,
,C02,SYBR,,Unkn,,,22.7578990804129,22.7578990804129,0,NaN,NaN,NaN,0,60,
,C03,SYBR,,Unkn,,,19.2193259232525,19.2193259232525,0,NaN,NaN,NaN,0,60,
,C04,SYBR,,Unkn,,,31.2162842651426,31.2162842651426,0,NaN,NaN,NaN,0,60,
,C05,SYBR,,Unkn,,,26.5929165687918,26.5929165687918,0,NaN,NaN,NaN,0,60,
,C06,SYBR,,Unkn,,,27.3902297370943,27.3902297370943,0,NaN,NaN,NaN,0,60,
,C07,SYBR,,Unkn,,,28.8155854143513,28.8155854143513,0,NaN,NaN,NaN,0,60,
,C08,SYBR,,Unkn,,,28.1710331924876,28.1710331924876,0,NaN,NaN,NaN,0,60,
,C09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,C10,SYBR,,Unkn,,,29.110239720543,29.110239720543,0,NaN,NaN,NaN,0,60,
,C11,SYBR,,Unkn,,,34.3490430729903,34.3490430729903,0,NaN,NaN,NaN,0,60,
,C12,SYBR,,Unkn,,,31.558556630759,31.558556630759,0,NaN,NaN,NaN,0,60,
,D01,SYBR,,Unkn,,,26.1951489500933,26.1951489500933,0,NaN,NaN,NaN,0,60,
,D02,SYBR,,Unkn,,,32.7028355982985,32.7028355982985,0,NaN,NaN,NaN,0,60,
,D03,SYBR,,Unkn,,,22.4389106245273,22.4389106245273,0,NaN,NaN,NaN,0,60,
,D04,SYBR,,Unkn,,,28.3210462550981,28.3210462550981,0,NaN,NaN,NaN,0,60,
,D05,SYBR,,Unkn,,,33.5575477928917,33.5575477928917,0,NaN,NaN,NaN,0,60,
,D06,SYBR,,Unkn,,,38.8958552315634,38.8958552315634,0,NaN,NaN,NaN,0,60,
,D07,SYBR,,Unkn,,,25.91059321689,25.91059321689,0,NaN,NaN,NaN,0,60,
,D08,SYBR,,Unkn,,,33.2667784057009,33.2667784057009,0,NaN,NaN,NaN,0,60,
,D09,SYBR,,Unkn,,,31.2696045668438,31.2696045668438,0,NaN,NaN,NaN,0,60,
,D10,SYBR,,Unkn,,,33.3654605488709,33.3654605488709,0,NaN,NaN,NaN,0,60,
,D11,SYBR,,Unkn,,,26.2016803123319,26.2016803123319,0,NaN,NaN,NaN,0,60,
,D12,SYBR,,Unkn,,,28.65108087078,28.65108087078,0,NaN,NaN,NaN,0,60,
,E01,SYBR,,Unkn,,,24.5179276722884,24.5179276722884,0,NaN,NaN,NaN,0,60,
,E02,SYBR,,Unkn,,,22.1061649415302,22.1061649415302,0,NaN,NaN,NaN,0,60,
,E03,SYBR,,Unkn,,,19.2979665483772,19.2979665483772,0,NaN,NaN,NaN,0,60,
,E04,SYBR,,Unkn,,,29.9594503666364,29.9594503666364,0,NaN,NaN,NaN,0,60,
,E05,SYBR,,Unkn,,,26.4784922656364,26.4784922656364,0,NaN,NaN,NaN,0,60,
,E06,SYBR,,Unkn,,,26.7424530131734,26.7424530131734,0,NaN,NaN,NaN,0,60,
,E07,SYBR,,Unkn,,,27.1544614655068,27.1544614655068,0,NaN,NaN,NaN,0,60,
,E08,SYBR,,Unkn,,,27.4400027645921,27.4400027645921,0,NaN,NaN,NaN,0,60,
,E09,SYBR,,Unkn,,,39.6399523419102,39.6399523419102,0,NaN,NaN,NaN,0,60,
,E10,SYBR,,Unkn,,,29.8190851864633,29.8190851864633,0,NaN,NaN,NaN,0,60,
,E11,SYBR,,Unkn,,,35.1614923567639,35.1614923567639,0,NaN,NaN,NaN,0,60,
,E12,SYBR,,Unkn,,,34.1588859935248,34.1588859935248,0,NaN,NaN,NaN,0,60,
,F01,SYBR,,Unkn,,,26.0830632186427,26.0830632186427,0,NaN,NaN,NaN,0,60,
,F02,SYBR,,Unkn,,,32.8888154296665,32.8888154296665,0,NaN,NaN,NaN,0,60,
,F03,SYBR,,Unkn,,,21.1975265301692,21.1975265301692,0,NaN,NaN,NaN,0,60,
,F04,SYBR,,Unkn,,,27.8481953634973,27.8481953634973,0,NaN,NaN,NaN,0,60,
,F05,SYBR,,Unkn,,,32.532789660243,32.532789660243,0,NaN,NaN,NaN,0,60,
,F06,SYBR,,Unkn,,,34.3716080120479,34.3716080120479,0,NaN,NaN,NaN,0,60,
,F07,SYBR,,Unkn,,,25.0352105750473,25.0352105750473,0,NaN,NaN,NaN,0,60,
,F08,SYBR,,Unkn,,,31.2933872018681,31.2933872018681,0,NaN,NaN,NaN,0,60,
,F09,SYBR,,Unkn,,,33.367645292796,33.367645292796,0,NaN,NaN,NaN,0,60,
,F10,SYBR,,Unkn,,,31.8441430991479,31.8441430991479,0,NaN,NaN,NaN,0,60,
,F11,SYBR,,Unkn,,,25.5033078803133,25.5033078803133,0,NaN,NaN,NaN,0,60,
,F12,SYBR,,Unkn,,,27.4026302907888,27.4026302907888,0,NaN,NaN,NaN,0,60,
,G01,SYBR,,Unkn,,,24.9358431340642,24.9358431340642,0,NaN,NaN,NaN,0,60,
,G02,SYBR,,Unkn,,,22.7429956602792,22.7429956602792,0,NaN,NaN,NaN,0,60,
,G03,SYBR,,Unkn,,,19.5027214939136,19.5027214939136,0,NaN,NaN,NaN,0,60,
,G04,SYBR,,Unkn,,,30.0084087677306,30.0084087677306,0,NaN,NaN,NaN,0,60,
,G05,SYBR,,Unkn,,,26.5615759689442,26.5615759689442,0,NaN,NaN,NaN,0,60,
,G06,SYBR,,Unkn,,,27.0788415281358,27.0788415281358,0,NaN,NaN,NaN,0,60,
,G07,SYBR,,Unkn,,,27.4811559006137,27.4811559006137,0,NaN,NaN,NaN,0,60,
,G08,SYBR,,Unkn,,,27.5212322208586,27.5212322208586,0,NaN,NaN,NaN,0,60,
,G09,SYBR,,Unkn,,,38.6608982085622,38.6608982085622,0,NaN,NaN,NaN,0,60,
,G10,SYBR,,Unkn,,,29.8634301655758,29.8634301655758,0,NaN,NaN,NaN,0,60,
,G11,SYBR,,Unkn,,,34.3674007696438,34.3674007696438,0,NaN,NaN,NaN,0,60,
,G12,SYBR,,Unkn,,,34.5179679174707,34.5179679174707,0,NaN,NaN,NaN,0,60,
,H01,SYBR,,Unkn,,,26.2918584737718,26.2918584737718,0,NaN,NaN,NaN,0,60,
,H02,SYBR,,Unkn,,,33.2403230408673,33.2403230408673,0,NaN,NaN,NaN,0,60,
,H03,SYBR,,Unkn,,,21.6237709783135,21.6237709783135,0,NaN,NaN,NaN,0,60,
,H04,SYBR,,Unkn,,,28.3672017303315,28.3672017303315,0,NaN,NaN,NaN,0,60,
,H05,SYBR,,Unkn,,,32.3977547532474,32.3977547532474,0,NaN,NaN,NaN,0,60,
,H06,SYBR,,Unkn,,,34.7160757857039,34.7160757857039,0,NaN,NaN,NaN,0,60,
,H07,SYBR,,Unkn,,,25.4993358448918,25.4993358448918,0,NaN,NaN,NaN,0,60,
,H08,SYBR,,Unkn,,,31.6272386252401,31.6272386252401,0,NaN,NaN,NaN,0,60,
