,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,,Unkn,,,24.8831488877933,24.8831488877933,0,NaN,NaN,NaN,0,60,
,A02,SYBR,,Unkn,,,26.2790708591137,26.2790708591137,0,NaN,NaN,NaN,0,60,
,A03,SYBR,,Unkn,,,21.5504179498476,21.5504179498476,0,NaN,NaN,NaN,0,60,
,A04,SYBR,,Unkn,,,31.7309945792938,31.7309945792938,0,NaN,NaN,NaN,0,60,
,A05,SYBR,,Unkn,,,28.4105119422802,28.4105119422802,0,NaN,NaN,NaN,0,60,
,A06,SYBR,,Unkn,,,29.4208523261707,29.4208523261707,0,NaN,NaN,NaN,0,60,
,A07,SYBR,,Unkn,,,27.0202987640659,27.0202987640659,0,NaN,NaN,NaN,0,60,
,A08,SYBR,,Unkn,,,30.0196848735308,30.0196848735308,0,NaN,NaN,NaN,0,60,
,A09,SYBR,,Unkn,,,38.4655857969111,38.4655857969111,0,NaN,NaN,NaN,0,60,
,A10,SYBR,,Unkn,,,33.6824137575696,33.6824137575696,0,NaN,NaN,NaN,0,60,
,A11,SYBR,,Unkn,,,35.867509163591,35.867509163591,0,NaN,NaN,NaN,0,60,
,A12,SYBR,,Unkn,,,33.5826379755791,33.5826379755791,0,NaN,NaN,NaN,0,60,
,B01,SYBR,,Unkn,,,28.4130543233444,28.4130543233444,0,NaN,NaN,NaN,0,60,
,B02,SYBR,,Unkn,,,34.8324163889882,34.8324163889882,0,NaN,NaN,NaN,0,60,
,B03,SYBR,,Unkn,,,23.4308676774514,23.4308676774514,0,NaN,NaN,NaN,0,60,
,B04,SYBR,,Unkn,,,28.5795890062002,28.5795890062002,0,NaN,NaN,NaN,0,60,
,B05,SYBR,,Unkn,,,31.8134204034011,31.8134204034011,0,NaN,NaN,NaN,0,60,
,B06,SYBR,,Unkn,,,38.0264067484258,38.0264067484258,0,NaN,NaN,NaN,0,60,
,B07,SYBR,,Unkn,,,26.3441128795057,26.3441128795057,0,NaN,NaN,NaN,0,60,
,B08,SYBR,,Unkn,,,32.3554899017734,32.3554899017734,0,NaN,NaN,NaN,0,60,
,B09,SYBR,,Unkn,,,32.9125062007895,32.9125062007895,0,NaN,NaN,NaN,0,60,
,B10,SYBR,,Unkn,,,29.6905304850074,29.6905304850074,0,NaN,NaN,NaN,0,60,
,B11,SYBR,,Unkn,,,27.0354482310361,27.0354482310361,0,NaN,NaN,NaN,0,60,
,B12,SYBR,,Unkn,,,29.278954017444,29.278954017444,0,NaN,NaN,NaN,0,60,
,C01,SYBR,,Unkn,,,24.735125011651,24.735125011651,0,NaN,NaN,NaN,0,60,
,C02,SYBR,,Unkn,,,26.1165467747228,26.1165467747228,0,NaN,NaN,NaN,0,60,
,C03,SYBR,,Unkn,,,20.9771951425006,20.9771951425006,0,NaN,NaN,NaN,0,60,
,C04,SYBR,,Unkn,,,31.7880414101652,31.7880414101652,0,NaN,NaN,NaN,0,60,
,C05,SYBR,,Unkn,,,28.4065661344429,28.4065661344429,0,NaN,NaN,NaN,0,60,
,C06,SYBR,,Unkn,,,29.3353985781051,29.3353985781051,0,NaN,NaN,NaN,0,60,
,C07,SYBR,,Unkn,,,26.9349054360635,26.9349054360635,0,NaN,NaN,NaN,0,60,
,C08,SYBR,,Unkn,,,29.4143325716795,29.4143325716795,0,NaN,NaN,NaN,0,60,
,C09,SYBR,,Unkn,,,37.3412508261375,37.3412508261375,0,NaN,NaN,NaN,0,60,
,C10,SYBR,,Unkn,,,34.1454860028726,34.1454860028726,0,NaN,NaN,NaN,0,60,
,C11,SYBR,,Unkn,,,36.3182876111555,36.3182876111555,0,NaN,NaN,NaN,0,60,
,C12,SYBR,,Unkn,,,33.5686984658492,33.5686984658492,0,NaN,NaN,NaN,0,60,
,D01,SYBR,,Unkn,,,28.3879617080257,28.3879617080257,0,NaN,NaN,NaN,0,60,
,D02,SYBR,,Unkn,,,34.6943257456922,34.6943257456922,0,NaN,NaN,NaN,0,60,
,D03,SYBR,,Unkn,,,23.3844811516217,23.3844811516217,0,NaN,NaN,NaN,0,60,
,D04,SYBR,,Unkn,,,28.071080155106,28.071080155106,0,NaN,NaN,NaN,0,60,
,D05,SYBR,,Unkn,,,32.2199632085536,32.2199632085536,0,NaN,NaN,NaN,0,60,
,D06,SYBR,,Unkn,,,38.1672165094951,38.1672165094951,0,NaN,NaN,NaN,0,60,
,D07,SYBR,,Unkn,,,26.2254904686618,26.2254904686618,0,NaN,NaN,NaN,0,60,
,D08,SYBR,,Unkn,,,32.2478174000331,32.2478174000331,0,NaN,NaN,NaN,0,60,
,D09,SYBR,,Unkn,,,33.1587027578602,33.1587027578602,0,NaN,NaN,NaN,0,60,
,D10,SYBR,,Unkn,,,29.9797748681962,29.9797748681962,0,NaN,NaN,NaN,0,60,
,D11,SYBR,,Unkn,,,26.7223317979632,26.7223317979632,0,NaN,NaN,NaN,0,60,
,D12,SYBR,,Unkn,,,29.6344214942595,29.6344214942595,0,NaN,NaN,NaN,0,60,
,E01,SYBR,,Unkn,,,25.8795309283448,25.8795309283448,0,NaN,NaN,NaN,0,60,
,E02,SYBR,,Unkn,,,26.0088006934397,26.0088006934397,0,NaN,NaN,NaN,0,60,
,E03,SYBR,,Unkn,,,21.7076741879118,21.7076741879118,0,NaN,NaN,NaN,0,60,
,E04,SYBR,,Unkn,,,32.0219732243739,32.0219732243739,0,NaN,NaN,NaN,0,60,
,E05,SYBR,,Unkn,,,28.9063309719121,28.9063309719121,0,NaN,NaN,NaN,0,60,
