,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,,Unkn,,,26.4319798404472,26.4319798404472,0,NaN,NaN,NaN,0,60,
,A02,SYBR,,Unkn,,,23.9959761945608,23.9959761945608,0,NaN,NaN,NaN,0,60,
,A03,SYBR,,Unkn,,,20.8841311630267,20.8841311630267,0,NaN,NaN,NaN,0,60,
,A04,SYBR,,Unkn,,,31.8057064255854,31.8057064255854,0,NaN,NaN,NaN,0,60,
,A05,SYBR,,Unkn,,,28.4615506559621,28.4615506559621,0,NaN,NaN,NaN,0,60,
,A06,SYBR,,Unkn,,,28.5049639793898,28.5049639793898,0,NaN,NaN,NaN,0,60,
,A07,SYBR,,Unkn,,,28.7078589364265,28.7078589364265,0,NaN,NaN,NaN,0,60,
,A08,SYBR,,Unkn,,,29.157540797547,29.157540797547,0,NaN,NaN,NaN,0,60,
,A09,SYBR,,Unkn,,,38.7645779998973,38.7645779998973,0,NaN,NaN,NaN,0,60,
,A10,SYBR,,Unkn,,,35.2747579168355,35.2747579168355,0,NaN,NaN,NaN,0,60,
,A11,SYBR,,Unkn,,,37.4920965773029,37.4920965773029,0,NaN,NaN,NaN,0,60,
,A12,SYBR,,Unkn,,,38.587481949222,38.587481949222,0,NaN,NaN,NaN,0,60,
,B01,SYBR,,Unkn,,,28.0775611576893,28.0775611576893,0,NaN,NaN,NaN,0,60,
,B02,SYBR,,Unkn,,,35.8202372673246,35.8202372673246,0,NaN,NaN,NaN,0,60,
,B03,SYBR,,Unkn,,,23.0223109283282,23.0223109283282,0,NaN,NaN,NaN,0,60,
,B04,SYBR,,Unkn,,,31.5551857044916,31.5551857044916,0,NaN,NaN,NaN,0,60,
,B05,SYBR,,Unkn,,,36.5615423254164,36.5615423254164,0,NaN,NaN,NaN,0,60,
,B06,SYBR,,Unkn,,,38.1304836168417,38.1304836168417,0,NaN,NaN,NaN,0,60,
,B07,SYBR,,Unkn,,,27.5980334667692,27.5980334667692,0,NaN,NaN,NaN,0,60,
,B08,SYBR,,Unkn,,,34.6575786009175,34.6575786009175,0,NaN,NaN,NaN,0,60,
,B09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,B10,SYBR,,Unkn,,,38.9989959448045,38.9989959448045,0,NaN,NaN,NaN,0,60,
,B11,SYBR,,Unkn,,,27.8868345690013,27.8868345690013,0,NaN,NaN,NaN,0,60,
,B12,SYBR,,Unkn,,,28.3700028521124,28.3700028521124,0,NaN,NaN,NaN,0,60,
,C01,SYBR,,Unkn,,,26.4612025713051,26.4612025713051,0,NaN,NaN,NaN,0,60,
,C02,SYBR,,Unkn,,,24.4152704473176,24.4152704473176,0,NaN,NaN,NaN,0,60,
,C03,SYBR,,Unkn,,,20.8595363515667,20.8595363515667,0,NaN,NaN,NaN,0,60,
,C04,SYBR,,Unkn,,,31.7472143520467,31.7472143520467,0,NaN,NaN,NaN,0,60,
,C05,SYBR,,Unkn,,,28.6002372901533,28.6002372901533,0,NaN,NaN,NaN,0,60,
,C06,SYBR,,Unkn,,,28.642657971978,28.642657971978,0,NaN,NaN,NaN,0,60,
,C07,SYBR,,Unkn,,,28.7491303268601,28.7491303268601,0,NaN,NaN,NaN,0,60,
,C08,SYBR,,Unkn,,,28.9758062656069,28.9758062656069,0,NaN,NaN,NaN,0,60,
,C09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,C10,SYBR,,Unkn,,,35.0942108581429,35.0942108581429,0,NaN,NaN,NaN,0,60,
,C11,SYBR,,Unkn,,,36.1548725988819,36.1548725988819,0,NaN,NaN,NaN,0,60,
,C12,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,D01,SYBR,,Unkn,,,27.9283019106856,27.9283019106856,0,NaN,NaN,NaN,0,60,
,D02,SYBR,,Unkn,,,35.0180871635415,35.0180871635415,0,NaN,NaN,NaN,0,60,
,D03,SYBR,,Unkn,,,23.1016050706246,23.1016050706246,0,NaN,NaN,NaN,0,60,
