,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,,Unkn,,,25.063904002687,25.063904002687,0,NaN,NaN,NaN,0,60,
,A02,SYBR,,Unkn,,,23.5771792769676,23.5771792769676,0,NaN,NaN,NaN,0,60,
,A03,SYBR,,Unkn,,,20.5592263296712,20.5592263296712,0,NaN,NaN,NaN,0,60,
,A04,SYBR,,Unkn,,,30.4222919356765,30.4222919356765,0,NaN,NaN,NaN,0,60,
,A05,SYBR,,Unkn,,,27.9215272870775,27.9215272870775,0,NaN,NaN,NaN,0,60,
,A06,SYBR,,Unkn,,,27.6426736939388,27.6426736939388,0,NaN,NaN,NaN,0,60,
,A07,SYBR,,Unkn,,,28.7197870613692,28.7197870613692,0,NaN,NaN,NaN,0,60,
,A08,SYBR,,Unkn,,,28.2933535637002,28.2933535637002,0,NaN,NaN,NaN,0,60,
,A09,SYBR,,Unkn,,,40.331639219911,40.331639219911,0,NaN,NaN,NaN,0,60,
,A10,SYBR,,Unkn,,,32.9131191811688,32.9131191811688,0,NaN,NaN,NaN,0,60,
,A11,SYBR,,Unkn,,,35.2407247303696,35.2407247303696,0,NaN,NaN,NaN,0,60,
,A12,SYBR,,Unkn,,,38.4996434044744,38.4996434044744,0,NaN,NaN,NaN,0,60,
,B01,SYBR,,Unkn,,,27.0453084225175,27.0453084225175,0,NaN,NaN,NaN,0,60,
,B02,SYBR,,Unkn,,,35.4322522998873,35.4322522998873,0,NaN,NaN,NaN,0,60,
,B03,SYBR,,Unkn,,,22.6032494636593,22.6032494636593,0,NaN,NaN,NaN,0,60,
,B04,SYBR,,Unkn,,,28.4441949532878,28.4441949532878,0,NaN,NaN,NaN,0,60,
,B05,SYBR,,Unkn,,,36.8736198985078,36.8736198985078,0,NaN,NaN,NaN,0,60,
,B06,SYBR,,Unkn,,,31.5055087422047,31.5055087422047,0,NaN,NaN,NaN,0,60,
,B07,SYBR,,Unkn,,,26.5161453344322,26.5161453344322,0,NaN,NaN,NaN,0,60,
,B08,SYBR,,Unkn,,,33.077099384612,33.077099384612,0,NaN,NaN,NaN,0,60,
,B09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,B10,SYBR,,Unkn,,,32.0937594391644,32.0937594391644,0,NaN,NaN,NaN,0,60,
,B11,SYBR,,Unkn,,,26.690480777298,26.690480777298,0,NaN,NaN,NaN,0,60,
,B12,SYBR,,Unkn,,,28.6682089532712,28.6682089532712,0,NaN,NaN,NaN,0,60,
,C01,SYBR,,Unkn,,,26.70175359462,26.70175359462,0,NaN,NaN,NaN,0,60,
,C02,SYBR,,Unkn,,,25.8862588023651,25.8862588023651,0,NaN,NaN,NaN,0,60,
,C03,SYBR,,Unkn,,,22.3211989597731,22.3211989597731,0,NaN,NaN,NaN,0,60,
,C04,SYBR,,Unkn,,,32.2028734907887,32.2028734907887,0,NaN,NaN,NaN,0,60,
,C05,SYBR,,Unkn,,,29.4355374482189,29.4355374482189,0,NaN,NaN,NaN,0,60,
,C06,SYBR,,Unkn,,,29.4000618639495,29.4000618639495,0,NaN,NaN,NaN,0,60,
,C07,SYBR,,Unkn,,,30.1485352272864,30.1485352272864,0,NaN,NaN,NaN,0,60,
,C08,SYBR,,Unkn,,,29.5306672668261,29.5306672668261,0,NaN,NaN,NaN,0,60,
,C09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,C10,SYBR,,Unkn,,,35.0743998191419,35.0743998191419,0,NaN,NaN,NaN,0,60,
,C11,SYBR,,Unkn,,,35.7282577880401,35.7282577880401,0,NaN,NaN,NaN,0,60,
,C12,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,D01,SYBR,,Unkn,,,26.9029300075158,26.9029300075158,0,NaN,NaN,NaN,0,60,
,D02,SYBR,,Unkn,,,35.2005814973505,35.2005814973505,0,NaN,NaN,NaN,0,60,
,D03,SYBR,,Unkn,,,22.7179699707971,22.7179699707971,0,NaN,NaN,NaN,0,60,
,D04,SYBR,,Unkn,,,28.3795779505968,28.3795779505968,0,NaN,NaN,NaN,0,60,
,D05,SYBR,,Unkn,,,35.5254931231858,35.5254931231858,0,NaN,NaN,NaN,0,60,
,D06,SYBR,,Unkn,,,31.3523442817374,31.3523442817374,0,NaN,NaN,NaN,0,60,
,D07,SYBR,,Unkn,,,26.2386633536681,26.2386633536681,0,NaN,NaN,NaN,0,60,
,D08,SYBR,,Unkn,,,33.2904705145461,33.2904705145461,0,NaN,NaN,NaN,0,60,
,D09,SYBR,,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,D10,SYBR,,Unkn,,,32.1794570784324,32.1794570784324,0,NaN,NaN,NaN,0,60,
,D11,SYBR,,Unkn,,,26.9134844277798,26.9134844277798,0,NaN,NaN,NaN,0,60,
,D12,SYBR,,Unkn,,,29.0852715340973,29.0852715340973,0,NaN,NaN,NaN,0,60,
,E01,SYBR,,Unkn,,,24.7490260156684,24.7490260156684,0,NaN,NaN,NaN,0,60,
,E02,SYBR,,Unkn,,,22.9650950058929,22.9650950058929,0,NaN,NaN,NaN,0,60,
,E03,SYBR,,Unkn,,,20.147458931035,20.147458931035,0,NaN,NaN,NaN,0,60,
,E04,SYBR,,Unkn,,,30.0049795073364,30.0049795073364,0,NaN,NaN,NaN,0,60,
,E05,SYBR,,Unkn,,,27.3383369617512,27.3383369617512,0,NaN,NaN,NaN,0,60,
,E06,SYBR,,Unkn,,,28.1323345338238,28.1323345338238,0,NaN,NaN,NaN,0,60,
,E07,SYBR,,Unkn,,,28.8660563472788,28.8660563472788,0,NaN,NaN,NaN,0,60,
,E08,SYBR,,Unkn,,,28.0074186548162,28.0074186548162,0,NaN,NaN,NaN,0,60,
,E09,SYBR,,Unkn,,,43.1509901197055,43.1509901197055,0,NaN,NaN,NaN,0,60,
