"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050673","GO:0050673","epithelial cell proliferation","5/17","371/16626",2.67134250164306e-05,0.0208898983628487,0.0120913397442791,"FST/IGFBP5/MDK/ID1/HES1",5
"GO:0051960","GO:0051960","regulation of nervous system development","5/17","443/16626",6.23331843369981e-05,0.0243722750757663,0.0141069838236364,"NTRK2/MDK/ID1/HES1/TPBG",5
"GO:0048709","GO:0048709","oligodendrocyte differentiation","3/17","91/16626",0.000102033727944499,0.0265967917508661,0.0153945624618016,"NTRK2/MDK/HES1",3
"GO:0048511","GO:0048511","rhythmic process","4/17","286/16626",0.000170998875403891,0.0274696045442666,0.0158997576444133,"NTRK2/ID3/MDK/ID1",4
"GO:0051962","GO:0051962","positive regulation of nervous system development","4/17","288/16626",0.000175636857699914,0.0274696045442666,0.0158997576444133,"NTRK2/MDK/HES1/TPBG",4
"GO:0031069","GO:0031069","hair follicle morphogenesis","2/17","24/16626",0.000268028671731487,0.0349330702156704,0.0202197068148315,"FST/IGFBP5",2
"GO:0048730","GO:0048730","epidermis morphogenesis","2/17","27/16626",0.000340248221635527,0.0380105870455688,0.0220010128275604,"FST/IGFBP5",2
"GO:0030856","GO:0030856","regulation of epithelial cell differentiation","3/17","145/16626",0.00040393283110337,0.0388574547019844,0.0224911906338044,"BTG1/ID1/HES1",3
"GO:0050767","GO:0050767","regulation of neurogenesis","4/17","368/16626",0.000447208557951227,0.0388574547019844,0.0224911906338044,"NTRK2/MDK/ID1/HES1",4
"GO:0001503","GO:0001503","ossification","4/17","400/16626",0.000612568585098679,0.0418193800046556,0.0242055907955336,"ID3/IGFBP5/MDK/COL5A2",4
"GO:0043433","GO:0043433","negative regulation of DNA-binding transcription factor activity","3/17","169/16626",0.000631777350412207,0.0418193800046556,0.0242055907955336,"ID3/ID1/HES1",3
"GO:0048713","GO:0048713","regulation of oligodendrocyte differentiation","2/17","37/16626",0.000641729616439728,0.0418193800046556,0.0242055907955336,"MDK/HES1",2
"GO:0043616","GO:0043616","keratinocyte proliferation","2/17","39/16626",0.000713138658117044,0.042898033126733,0.0248299289870712,"FST/MDK",2
"GO:0045687","GO:0045687","positive regulation of glial cell differentiation","2/17","41/16626",0.000788220224585073,0.0431212512512736,0.0249591304859976,"MDK/HES1",2
"GO:0014911","GO:0014911","positive regulation of smooth muscle cell migration","2/17","42/16626",0.000827133975408061,0.0431212512512736,0.0249591304859976,"IGFBP5/MDK",2
"GO:0030857","GO:0030857","negative regulation of epithelial cell differentiation","2/17","46/16626",0.000991902736428242,0.0456275258756991,0.02640979422069,"ID1/HES1",2
"GO:0045601","GO:0045601","regulation of endothelial cell differentiation","2/17","46/16626",0.000991902736428242,0.0456275258756991,0.02640979422069,"BTG1/ID1",2
"GO:0007623","GO:0007623","circadian rhythm","3/17","206/16626",0.00112134804888933,0.0478008493965637,0.0276677416079182,"NTRK2/ID3/ID1",3
"GO:1990090","GO:1990090","cellular response to nerve growth factor stimulus","2/17","52/16626",0.00126621236661401,0.0478008493965637,0.0276677416079182,"NTRK2/ID1",2
"GO:0010001","GO:0010001","glial cell differentiation","3/17","217/16626",0.00130262557260612,0.0478008493965637,0.0276677416079182,"NTRK2/MDK/HES1",3
"GO:0060284","GO:0060284","regulation of cell development","4/17","494/16626",0.00134666668420109,0.0478008493965637,0.0276677416079182,"NTRK2/MDK/ID1/HES1",4
"GO:1990089","GO:1990089","response to nerve growth factor","2/17","54/16626",0.00136483710740283,0.0478008493965637,0.0276677416079182,"NTRK2/ID1",2
"GO:0045661","GO:0045661","regulation of myoblast differentiation","2/17","55/16626",0.00141548976795151,0.0478008493965637,0.0276677416079182,"BTG1/ID3",2
"GO:0045668","GO:0045668","negative regulation of osteoblast differentiation","2/17","56/16626",0.00146703374107101,0.0478008493965637,0.0276677416079182,"ID3/IGFBP5",2
"GO:0051896","GO:0051896","regulation of protein kinase B signaling","3/17","233/16626",0.00159782195724275,0.0498205491422328,0.0288367695937005,"NTRK2/IGFBP5/TPBG",3
"GO:0050769","GO:0050769","positive regulation of neurogenesis","3/17","237/16626",0.00167765202216278,0.0498205491422328,0.0288367695937005,"NTRK2/MDK/HES1",3
"GO:0014910","GO:0014910","regulation of smooth muscle cell migration","2/17","63/16626",0.00185265930011508,0.0498205491422328,0.0288367695937005,"IGFBP5/MDK",2
"GO:0048844","GO:0048844","artery morphogenesis","2/17","63/16626",0.00185265930011508,0.0498205491422328,0.0288367695937005,"MDK/HES1",2
"GO:0032922","GO:0032922","circadian regulation of gene expression","2/17","64/16626",0.00191127426376852,0.0498205491422328,0.0288367695937005,"ID3/ID1",2
"GO:0045685","GO:0045685","regulation of glial cell differentiation","2/17","64/16626",0.00191127426376852,0.0498205491422328,0.0288367695937005,"MDK/HES1",2
