"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030198","GO:0030198","extracellular matrix organization","8/17","407/16626",2.41356596580865e-09,7.48392988550755e-07,4.32472629758379e-07,"FN1/POSTN/TNC/COL1A2/COL4A1/BGN/MMP9/COL1A1",8
"GO:0043062","GO:0043062","extracellular structure organization","8/17","408/16626",2.4606290310346e-09,7.48392988550755e-07,4.32472629758379e-07,"FN1/POSTN/TNC/COL1A2/COL4A1/BGN/MMP9/COL1A1",8
"GO:0045229","GO:0045229","external encapsulating structure organization","8/17","410/16626",2.55715144151738e-09,7.48392988550755e-07,4.32472629758379e-07,"FN1/POSTN/TNC/COL1A2/COL4A1/BGN/MMP9/COL1A1",8
"GO:0071295","GO:0071295","cellular response to vitamin","4/17","28/16626",1.50831631856032e-08,3.3107543192399e-06,1.91318017248966e-06,"POSTN/PTN/TNC/COL1A1",4
"GO:0031670","GO:0031670","cellular response to nutrient","4/17","39/16626",6.01752195626328e-08,1.05667685551983e-05,6.10620122719768e-06,"POSTN/PTN/TNC/COL1A1",4
"GO:0007565","GO:0007565","female pregnancy","5/17","168/16626",5.5668869402924e-07,8.14621122262788e-05,4.70743772845778e-05,"IGFBP7/IGFBP5/PTN/MMP9/GJA1",5
"GO:0044706","GO:0044706","multi-multicellular organism process","5/17","190/16626",1.0235150411329e-06,0.000114828792334654,6.63559260344125e-05,"IGFBP7/IGFBP5/PTN/MMP9/GJA1",5
"GO:0043687","GO:0043687","post-translational protein modification","6/17","373/16626",1.22976875819986e-06,0.000114828792334654,6.63559260344125e-05,"IGFBP7/FN1/IGFBP5/LGALS1/SPARCL1/TNC",6
"GO:0009612","GO:0009612","response to mechanical stimulus","5/17","198/16626",1.25454367535055e-06,0.000114828792334654,6.63559260344125e-05,"POSTN/PTN/TNC/COL1A1/GJA1",5
"GO:0033273","GO:0033273","response to vitamin","4/17","83/16626",1.30784501520108e-06,0.000114828792334654,6.63559260344125e-05,"POSTN/PTN/TNC/COL1A1",4
"GO:0001503","GO:0001503","ossification","6/17","400/16626",1.84655758217329e-06,0.00014088330692037,8.14120056775185e-05,"IGFBP5/PTN/TNC/COL1A2/MMP9/COL1A1",6
"GO:0010810","GO:0010810","regulation of cell-substrate adhesion","5/17","216/16626",1.92551216747658e-06,0.00014088330692037,8.14120056775185e-05,"FN1/POSTN/LGALS1/PTN/COL1A1",5
"GO:0043200","GO:0043200","response to amino acid","4/17","108/16626",3.75475819763053e-06,0.000253590592116893,0.00014654197985894,"PTN/COL1A2/COL4A1/COL1A1",4
"GO:0032526","GO:0032526","response to retinoic acid","4/17","115/16626",4.82248518878866e-06,0.000302438713982603,0.000174769763984672,"IGFBP7/TNC/COL1A1/GJA1",4
"GO:0032355","GO:0032355","response to estradiol","4/17","121/16626",5.90380566426548e-06,0.000334743260225774,0.000193437539178543,"POSTN/PTN/COL1A1/GJA1",4
"GO:0001101","GO:0001101","response to acid chemical","4/17","122/16626",6.10010496994576e-06,0.000334743260225774,0.000193437539178543,"PTN/COL1A2/COL4A1/COL1A1",4
"GO:0071496","GO:0071496","cellular response to external stimulus","5/17","297/16626",9.12551033943457e-06,0.000471305769295503,0.000272352692483434,"POSTN/PTN/TNC/COL1A1/GJA1",5
"GO:1904707","GO:1904707","positive regulation of vascular associated smooth muscle cell proliferation","3/17","46/16626",1.31173425451297e-05,0.000639834819701324,0.000369740298640497,"IGFBP5/MMP9/GJA1",3
"GO:0007528","GO:0007528","neuromuscular junction development","3/17","48/16626",1.49269406443622e-05,0.000689781783460526,0.000398603068730336,"PTN/TNC/COL4A1",3
"GO:0007566","GO:0007566","embryo implantation","3/17","50/16626",1.68939901111506e-05,0.000741646165879512,0.000428573854398663,"IGFBP7/MMP9/GJA1",3
"GO:0048771","GO:0048771","tissue remodeling","4/17","161/16626",1.82737992056287e-05,0.000764018842978192,0.000441502316647271,"IGFBP5/PTN/BGN/GJA1",4
"GO:0007584","GO:0007584","response to nutrient","4/17","174/16626",2.47971351194461e-05,0.000989631119766985,0.000571876513281006,"POSTN/PTN/TNC/COL1A1",4
"GO:0031589","GO:0031589","cell-substrate adhesion","5/17","372/16626",2.7060873802961e-05,0.00103301944343477,0.000596949252770124,"FN1/POSTN/LGALS1/PTN/COL1A1",5
"GO:0010812","GO:0010812","negative regulation of cell-substrate adhesion","3/17","63/16626",3.39483421290786e-05,0.00120203018390659,0.000694615212376186,"POSTN/LGALS1/COL1A1",3
"GO:1904705","GO:1904705","regulation of vascular associated smooth muscle cell proliferation","3/17","64/16626",3.55954268582817e-05,0.00120203018390659,0.000694615212376186,"IGFBP5/MMP9/GJA1",3
"GO:1990874","GO:1990874","vascular associated smooth muscle cell proliferation","3/17","64/16626",3.55954268582817e-05,0.00120203018390659,0.000694615212376186,"IGFBP5/MMP9/GJA1",3
"GO:0071230","GO:0071230","cellular response to amino acid stimulus","3/17","70/16626",4.65898145454389e-05,0.00150532172457913,0.000869877797922479,"COL1A2/COL4A1/COL1A1",3
"GO:0031669","GO:0031669","cellular response to nutrient levels","4/17","206/16626",4.80057042007011e-05,0.00150532172457913,0.000869877797922479,"POSTN/PTN/TNC/COL1A1",4
"GO:0048678","GO:0048678","response to axon injury","3/17","72/16626",5.06961283729626e-05,0.00153486899005038,0.00088695222779557,"LGALS1/PTN/TNC",3
