"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043589","GO:0043589","skin morphogenesis","1/2","11/16626",0.00132283071446204,0.0396893775915278,0.00439771496859034,"COL1A2",1
"GO:0070206","GO:0070206","protein trimerization","1/2","24/16626",0.00288504733504635,0.0396893775915278,0.00439771496859034,"COL1A2",1
"GO:0051291","GO:0051291","protein heterooligomerization","1/2","27/16626",0.00324538520606832,0.0396893775915278,0.00439771496859034,"COL1A2",1
"GO:0045746","GO:0045746","negative regulation of Notch signaling pathway","1/2","38/16626",0.00456606691756434,0.0396893775915278,0.00439771496859034,"DLK1",1
"GO:0085029","GO:0085029","extracellular matrix assembly","1/2","52/16626",0.00624566830283957,0.0396893775915278,0.00439771496859034,"COL1A2",1
"GO:0030199","GO:0030199","collagen fibril organization","1/2","70/16626",0.008403071916529,0.0396893775915278,0.00439771496859034,"COL1A2",1
"GO:0071230","GO:0071230","cellular response to amino acid stimulus","1/2","70/16626",0.008403071916529,0.0396893775915278,0.00439771496859034,"COL1A2",1
"GO:0071229","GO:0071229","cellular response to acid chemical","1/2","76/16626",0.00912168548400938,0.0396893775915278,0.00439771496859034,"COL1A2",1
"GO:0032963","GO:0032963","collagen metabolic process","1/2","105/16626",0.0125913122756367,0.0396893775915278,0.00439771496859034,"COL1A2",1
"GO:0043200","GO:0043200","response to amino acid","1/2","108/16626",0.0129498918715049,0.0396893775915278,0.00439771496859034,"COL1A2",1
"GO:0008593","GO:0008593","regulation of Notch signaling pathway","1/2","113/16626",0.0135473798172805,0.0396893775915278,0.00439771496859034,"DLK1",1
"GO:0030282","GO:0030282","bone mineralization","1/2","113/16626",0.0135473798172805,0.0396893775915278,0.00439771496859034,"COL1A2",1
"GO:0042476","GO:0042476","odontogenesis","1/2","119/16626",0.0142641265741039,0.0396893775915278,0.00439771496859034,"COL1A2",1
"GO:0001101","GO:0001101","response to acid chemical","1/2","122/16626",0.0146224022705629,0.0396893775915278,0.00439771496859034,"COL1A2",1
"GO:0007266","GO:0007266","Rho protein signal transduction","1/2","140/16626",0.0167706889019734,0.0402156166308953,0.00445602400342331,"COL1A2",1
"GO:0031214","GO:0031214","biomineral tissue development","1/2","156/16626",0.0186783089083228,0.0402156166308953,0.00445602400342331,"COL1A2",1
"GO:0110148","GO:0110148","biomineralization","1/2","158/16626",0.0189166311665124,0.0402156166308953,0.00445602400342331,"COL1A2",1
"GO:0008217","GO:0008217","regulation of blood pressure","1/2","163/16626",0.0195123101872324,0.0402156166308953,0.00445602400342331,"COL1A2",1
"GO:0030168","GO:0030168","platelet activation","1/2","168/16626",0.0201078083154477,0.0402156166308953,0.00445602400342331,"COL1A2",1
"GO:0007219","GO:0007219","Notch signaling pathway","1/2","190/16626",0.0227258510766272,0.0426289976113143,0.00472343463837277,"DLK1",1
"GO:0007179","GO:0007179","transforming growth factor beta receptor signaling pathway","1/2","197/16626",0.0235581302588842,0.0426289976113143,0.00472343463837277,"COL1A2",1
"GO:0071560","GO:0071560","cellular response to transforming growth factor beta stimulus","1/2","243/16626",0.0290185731380057,0.0470719870770393,0.00521573264011516,"COL1A2",1
"GO:0051259","GO:0051259","protein complex oligomerization","1/2","245/16626",0.0292556363843566,0.0470719870770393,0.00521573264011516,"COL1A2",1
"GO:0071559","GO:0071559","response to transforming growth factor beta","1/2","249/16626",0.0297296760486564,0.0470719870770393,0.00521573264011516,"COL1A2",1
"GO:0043588","GO:0043588","skin development","1/2","262/16626",0.0312695054127562,0.0475296482273894,0.00526644301688525,"COL1A2",1
